# Economia do produto = custo de cada posicao liquida executada sozinha - custo da pool.
# Nao se roda P0 por cliente: a entrada ja e liquida por decisao de negocio.
# Valores em bps; BRL sintetico nao deve ser apresentado como projecao comercial.
nome_mix,n_clientes,janela_dias,horizonte_dias,seed_base,volume_bruto_brl,custo_sem_pool_brl,custo_pool_brl,economia_produto_brl,economia_produto_bps,taxa_netabilidade_pool,n_remessas_sem_pool,n_remessas_pool,delta_remessas,delta_bps_por_1bp_spread,delta_bps_por_1real_fixo,delta_bps_por_1bp_carry,delta_bps_por_1bp_oportunidade_aa,iof_evitado_brl,iof_evitado_bps,spread_evitado_brl,spread_evitado_bps,fixo_evitado_brl,fixo_evitado_bps,carry_criado_brl,carry_criado_bps,espera_criada_brl,espera_criada_bps,participacao_iof,participacao_spread,participacao_fixo,participacao_carry
corporativo_pesado,12,7,365,119,538353416.47,6236976.49,1114458.05,5122518.44,95.151592,0.815414,342,40,302,0.815414,0.005610,-0.815414,-0.025665,4188578.18,77.803503,1097452.70,20.385358,12080.00,0.224388,-175592.43,-3.261657,0.00,0.000000,0.817679,0.214241,0.002358,-0.034279
corporativo_pesado,12,1,365,120,511326432.86,5601004.51,428224.68,5172779.82,101.163943,0.917361,376,23,353,0.917361,0.006904,-0.917361,-0.012476,4173610.49,81.623210,1172677.77,22.934034,14120.00,0.276145,-187628.44,-3.669445,0.00,0.000000,0.806841,0.226702,0.002730,-0.036272
corporativo_pesado,12,7,365,120,511326432.86,5601004.51,424057.52,5176946.99,101.245440,0.917737,376,22,354,0.917737,0.006923,-0.917737,-0.018995,4177334.54,81.696041,1173157.67,22.943419,14160.00,0.276927,-187705.23,-3.670947,0.00,0.000000,0.806911,0.226612,0.002735,-0.036258
corporativo_pesado,12,1,365,121,508372272.86,5326965.55,615881.81,4711083.74,92.669959,0.815358,328,48,280,0.815358,0.005508,-0.815358,-0.021670,3829422.41,75.327130,1036263.50,20.383950,11200.00,0.220311,-165802.16,-3.261432,0.00,0.000000,0.812854,0.219963,0.002377,-0.035194
corporativo_pesado,12,7,365,121,508372272.86,5326965.55,615881.81,4711083.74,92.669959,0.815358,328,48,280,0.815358,0.005508,-0.815358,-0.026373,3829422.41,75.327130,1036263.50,20.383950,11200.00,0.220311,-165802.16,-3.261432,0.00,0.000000,0.812854,0.219963,0.002377,-0.035194
corporativo_pesado,12,1,365,122,550871846.64,7954275.14,405457.33,7548817.81,137.034010,0.984445,331,2,329,0.984445,0.005972,-0.984445,-0.007472,6396821.33,116.121769,1355757.71,24.611127,13160.00,0.238894,-216921.23,-3.937780,0.00,0.000000,0.847394,0.179599,0.001743,-0.028736
corporativo_pesado,12,7,365,122,550871846.64,7954275.14,405457.33,7548817.81,137.034010,0.984445,331,2,329,0.984445,0.005972,-0.984445,-0.015563,6396821.33,116.121769,1355757.71,24.611127,13160.00,0.238894,-216921.23,-3.937780,0.00,0.000000,0.847394,0.179599,0.001743,-0.028736
corporativo_pesado,12,1,365,123,523515566.58,6934346.62,612212.25,6322134.37,120.763064,0.904822,331,32,299,0.904822,0.005711,-0.904822,-0.015798,5315428.57,101.533343,1184221.20,22.620554,11960.00,0.228455,-189475.39,-3.619289,0.00,0.000000,0.840765,0.187314,0.001892,-0.029970
corporativo_pesado,12,7,365,123,523515566.58,6934346.62,619004.93,6315341.69,120.633312,0.904822,331,28,303,0.904822,0.005788,-0.904822,-0.021520,5308475.88,101.400536,1184221.20,22.620554,12120.00,0.231512,-189475.39,-3.619289,0.00,0.000000,0.840568,0.187515,0.001919,-0.030002
corporativo_pesado,12,1,365,124,513191807.19,7323321.96,1529649.80,5793672.15,112.894868,0.856994,335,49,286,0.856994,0.005573,-0.856994,-0.012725,4858647.72,94.675084,1099505.28,21.424841,11440.00,0.222919,-175920.84,-3.427975,0.00,0.000000,0.838613,0.189777,0.001975,-0.030364
corporativo_pesado,12,7,365,124,513191807.19,7323321.96,1610875.85,5712446.10,111.312106,0.863197,335,45,290,0.863197,0.005651,-0.863197,-0.018127,4770576.12,92.958930,1107464.27,21.579929,11600.00,0.226036,-177194.28,-3.452789,0.00,0.000000,0.835120,0.193869,0.002031,-0.031019
corporativo_pesado,12,1,365,125,511833332.81,6451657.59,896065.36,5555592.23,108.542994,0.898222,339,30,309,0.898222,0.006037,-0.898222,-0.012425,4577778.37,89.438848,1149349.83,22.455549,12360.00,0.241485,-183895.97,-3.592888,0.00,0.000000,0.823995,0.206882,0.002225,-0.033101
corporativo_pesado,12,7,365,125,511833332.81,6451657.59,894517.73,5557139.86,108.573231,0.899367,339,29,310,0.899367,0.006057,-0.899367,-0.018291,4578055.63,89.444265,1150814.56,22.484166,12400.00,0.242266,-184130.33,-3.597467,0.00,0.000000,0.823815,0.207088,0.002231,-0.033134
corporativo_pesado,12,1,365,126,531764898.65,5340433.43,634399.57,4706033.86,88.498392,0.851173,358,47,311,0.851173,0.005848,-0.851173,-0.022797,3743083.94,70.389827,1131559.42,21.279318,12440.00,0.233938,-181049.51,-3.404691,0.00,0.000000,0.795380,0.240449,0.002643,-0.038472
corporativo_pesado,12,7,365,126,531764898.65,5340433.43,634399.57,4706033.86,88.498392,0.851173,358,47,311,0.851173,0.005848,-0.851173,-0.027685,3743083.94,70.389827,1131559.42,21.279318,12440.00,0.233938,-181049.51,-3.404691,0.00,0.000000,0.795380,0.240449,0.002643,-0.038472
corporativo_pesado,12,1,365,127,495876760.92,5792541.89,782026.33,5010515.56,101.043565,0.846164,340,41,299,0.846164,0.006030,-0.846164,-0.015832,4117409.62,83.032922,1048983.26,21.154112,11960.00,0.241189,-167837.32,-3.384658,0.00,0.000000,0.821754,0.209356,0.002387,-0.033497
corporativo_pesado,12,7,365,127,495876760.92,5792541.89,782026.33,5010515.56,101.043565,0.846164,340,41,299,0.846164,0.006030,-0.846164,-0.021226,4117409.62,83.032922,1048983.26,21.154112,11960.00,0.241189,-167837.32,-3.384658,0.00,0.000000,0.821754,0.209356,0.002387,-0.033497
corporativo_pesado,12,1,365,128,538065651.63,7242454.76,1256170.61,5986284.16,111.255646,0.884291,363,30,333,0.884291,0.006189,-0.884291,-0.013590,4973770.03,92.437977,1189516.82,22.107280,13320.00,0.247553,-190322.69,-3.537165,0.00,0.000000,0.830861,0.198707,0.002225,-0.031793
corporativo_pesado,12,7,365,128,538065651.63,7242454.76,1256090.61,5986364.16,111.257133,0.884291,363,28,335,0.884291,0.006226,-0.884291,-0.019550,4973770.03,92.437977,1189516.82,22.107280,13400.00,0.249040,-190322.69,-3.537165,0.00,0.000000,0.830850,0.198704,0.002238,-0.031793
corporativo_pesado,12,1,365,129,524581356.00,5909645.51,607184.27,5302461.24,101.079864,0.899477,354,31,323,0.899477,0.006157,-0.899477,-0.018129,4298658.53,81.944554,1179622.27,22.486927,12920.00,0.246292,-188739.56,-3.597908,0.00,0.000000,0.810691,0.222467,0.002437,-0.035595
corporativo_pesado,12,7,365,129,524581356.00,5909645.51,605264.51,5304381.00,101.116461,0.899477,354,31,323,0.899477,0.006157,-0.899477,-0.024035,4300578.30,81.981150,1179622.27,22.486927,12920.00,0.246292,-188739.56,-3.597908,0.00,0.000000,0.810760,0.222386,0.002436,-0.035582
corporativo_pesado,12,1,365,130,584852309.05,7956299.97,1327946.23,6628353.75,113.333805,0.911188,367,31,336,0.911188,0.005745,-0.911188,-0.010732,5495801.78,93.969053,1332276.15,22.779702,13440.00,0.229802,-213164.18,-3.644752,0.00,0.000000,0.829135,0.200997,0.002028,-0.032159
corporativo_pesado,12,7,365,130,584852309.05,7956299.97,1338595.02,6617704.96,113.151728,0.912595,367,28,339,0.912595,0.005796,-0.912595,-0.016677,5483305.10,93.755381,1334333.17,22.814874,13560.00,0.231853,-213493.31,-3.650380,0.00,0.000000,0.828581,0.201631,0.002049,-0.032261
corporativo_pesado,12,1,365,131,592117944.31,6615166.57,873647.20,5741519.37,96.965806,0.882428,368,32,336,0.882428,0.005675,-0.882428,-0.017409,4630826.48,78.207839,1306253.43,22.060697,13440.00,0.226982,-209000.55,-3.529711,0.00,0.000000,0.806551,0.227510,0.002341,-0.036402
corporativo_pesado,12,7,365,131,592117944.31,6615166.57,896446.26,5718720.31,96.580763,0.882428,368,30,338,0.882428,0.005708,-0.882428,-0.023083,4607947.43,77.821445,1306253.43,22.060697,13520.00,0.228333,-209000.55,-3.529711,0.00,0.000000,0.805765,0.228417,0.002364,-0.036547
corporativo_pesado,12,1,365,132,530021011.43,6487012.34,1295034.38,5191977.96,97.957965,0.870648,351,37,314,0.870648,0.005924,-0.870648,-0.013920,4210348.69,79.437392,1153653.90,21.766192,12560.00,0.236972,-184584.62,-3.482591,0.00,0.000000,0.810933,0.222199,0.002419,-0.035552
corporativo_pesado,12,7,365,132,530021011.43,6487012.34,1295034.38,5191977.96,97.957965,0.870648,351,37,314,0.870648,0.005924,-0.870648,-0.019071,4210348.69,79.437392,1153653.90,21.766192,12560.00,0.236972,-184584.62,-3.482591,0.00,0.000000,0.810933,0.222199,0.002419,-0.035552
corporativo_pesado,12,1,365,133,540207473.71,6588681.44,1196368.88,5392312.56,99.819288,0.862258,356,34,322,0.862258,0.005961,-0.862258,-0.013786,4401256.30,81.473443,1164495.55,21.556450,12880.00,0.238427,-186319.29,-3.449032,0.00,0.000000,0.816209,0.215955,0.002389,-0.034553
corporativo_pesado,12,7,365,133,540207473.71,6588681.44,1225137.18,5363544.26,99.286747,0.863031,356,33,323,0.863031,0.005979,-0.863031,-0.018470,4371571.09,80.923928,1165539.49,21.575775,12920.00,0.239167,-186486.32,-3.452124,0.00,0.000000,0.815053,0.217308,0.002409,-0.034769
corporativo_pesado,12,1,365,134,629652500.31,8345794.31,1082543.10,7263251.21,115.353329,0.876251,384,39,345,0.876251,0.005479,-0.876251,-0.016545,6090810.67,96.732891,1379333.98,21.906273,13800.00,0.219169,-220693.44,-3.505004,0.00,0.000000,0.838579,0.189906,0.001900,-0.030385
corporativo_pesado,12,7,365,134,629652500.31,8345794.31,1166031.21,7179763.10,114.027390,0.879526,384,36,348,0.879526,0.005527,-0.879526,-0.021986,6002872.00,95.336269,1384489.41,21.988151,13920.00,0.221074,-221518.30,-3.518104,0.00,0.000000,0.836082,0.192832,0.001939,-0.030853
corporativo_pesado,12,1,365,135,592719407.14,8193274.79,836455.10,7356819.69,124.119771,0.918424,371,26,345,0.918424,0.005821,-0.918424,-0.014738,6199848.02,104.600051,1360918.65,22.960589,13800.00,0.232825,-217746.98,-3.673694,0.00,0.000000,0.842735,0.184987,0.001876,-0.029598
corporativo_pesado,12,7,365,135,592719407.14,8193274.79,818664.89,7374609.89,124.419916,0.919678,371,26,345,0.919678,0.005821,-0.919678,-0.020641,6216076.23,104.873844,1362778.16,22.991961,13800.00,0.232825,-218044.51,-3.678714,0.00,0.000000,0.842902,0.184793,0.001871,-0.029567
corporativo_pesado,12,1,365,136,584692867.99,8236148.70,1248016.89,6988131.80,119.517993,0.878097,353,36,317,0.878097,0.005422,-0.878097,-0.012650,5897275.57,100.861083,1283543.14,21.952434,12680.00,0.216866,-205366.90,-3.512389,0.00,0.000000,0.843899,0.183675,0.001815,-0.029388
corporativo_pesado,12,7,365,136,584692867.99,8236148.70,1350229.40,6885919.30,117.769853,0.878097,353,34,319,0.878097,0.005456,-0.878097,-0.018442,5794983.07,99.111574,1283543.14,21.952434,12760.00,0.218234,-205366.90,-3.512389,0.00,0.000000,0.841570,0.186401,0.001853,-0.029824
corporativo_pesado,12,1,365,137,551975642.98,7761233.17,961685.87,6799547.30,123.185640,0.903438,341,24,317,0.903438,0.005743,-0.903438,-0.012096,5739647.76,103.983714,1246689.92,22.585959,12680.00,0.229720,-199470.39,-3.613753,0.00,0.000000,0.844122,0.183349,0.001865,-0.029336
corporativo_pesado,12,7,365,137,551975642.98,7761233.17,951258.69,6809974.48,123.374547,0.905590,341,28,313,0.905590,0.005671,-0.905590,-0.017450,5747740.36,104.130326,1249659.66,22.639761,12520.00,0.226822,-199945.55,-3.622362,0.00,0.000000,0.844018,0.183504,0.001838,-0.029361
corporativo_pesado,12,1,365,138,590392616.43,7259607.08,982686.66,6276920.42,106.317732,0.882180,370,31,339,0.882180,0.005742,-0.882180,-0.017461,5169612.35,87.562280,1302081.04,22.054494,13560.00,0.229678,-208332.97,-3.528719,0.00,0.000000,0.823591,0.207439,0.002160,-0.033190
corporativo_pesado,12,7,365,138,590392616.43,7259607.08,974307.49,6285299.59,106.459658,0.882180,370,30,340,0.882180,0.005759,-0.882180,-0.022114,5177951.52,87.703528,1302081.04,22.054494,13600.00,0.230355,-208332.97,-3.528719,0.00,0.000000,0.823819,0.207163,0.002164,-0.033146
corporativo_pesado,12,1,365,139,587476732.95,8005757.50,879564.16,7126193.34,121.301712,0.912012,355,32,323,0.912012,0.005498,-0.912012,-0.012955,5988123.37,101.929541,1339464.25,22.800294,12920.00,0.219924,-214314.28,-3.648047,0.00,0.000000,0.840298,0.187964,0.001813,-0.030074
corporativo_pesado,12,7,365,139,587476732.95,8005757.50,914985.15,7090772.35,120.698778,0.912697,355,29,326,0.912697,0.005549,-0.912697,-0.019739,5951736.84,101.310171,1340470.85,22.817429,13040.00,0.221966,-214475.34,-3.650789,0.00,0.000000,0.839364,0.189044,0.001839,-0.030247
corporativo_pesado,12,1,365,140,518063789.49,6728165.22,412275.06,6315890.16,121.913368,0.964866,338,11,327,0.964866,0.006312,-0.964866,-0.009492,5253099.76,101.398706,1249655.23,24.121648,13080.00,0.252479,-199944.84,-3.859464,0.00,0.000000,0.831728,0.197859,0.002071,-0.031657
corporativo_pesado,12,7,365,140,518063789.49,6728165.22,412275.06,6315890.16,121.913368,0.964866,338,11,327,0.964866,0.006312,-0.964866,-0.016313,5253099.76,101.398706,1249655.23,24.121648,13080.00,0.252479,-199944.84,-3.859464,0.00,0.000000,0.831728,0.197859,0.002071,-0.031657
corporativo_pesado,12,1,365,141,575496098.49,6755507.12,1038748.64,5716758.48,99.336181,0.864054,362,35,327,0.864054,0.005682,-0.864054,-0.013794,4659432.92,80.963762,1243149.47,21.601354,13080.00,0.227282,-198903.92,-3.456217,0.00,0.000000,0.815048,0.217457,0.002288,-0.034793
corporativo_pesado,12,7,365,141,575496098.49,6755507.12,1064250.05,5691257.06,98.893061,0.864054,362,37,325,0.864054,0.005647,-0.864054,-0.019644,4634011.51,80.522032,1243149.47,21.601354,13000.00,0.225892,-198903.92,-3.456217,0.00,0.000000,0.814233,0.218431,0.002284,-0.034949
corporativo_pesado,12,1,365,142,467705625.30,5652362.05,777618.71,4874743.35,104.226742,0.826539,293,31,262,0.826539,0.005602,-0.826539,-0.016922,4052451.42,86.645343,966442.77,20.663484,10480.00,0.224073,-154630.84,-3.306157,0.00,0.000000,0.831316,0.198255,0.002150,-0.031721
corporativo_pesado,12,7,365,142,467705625.30,5652362.05,722208.89,4930153.17,105.411458,0.837876,293,30,263,0.837876,0.005623,-0.837876,-0.022558,4096686.54,87.591132,979698.37,20.946902,10520.00,0.224928,-156751.74,-3.351504,0.00,0.000000,0.830945,0.198716,0.002134,-0.031794
corporativo_pesado,12,1,365,143,506171504.44,5981040.08,998966.71,4982073.37,98.426587,0.879175,347,19,328,0.879175,0.006480,-0.879175,-0.011324,4034425.34,79.704711,1112533.37,21.979376,13120.00,0.259201,-178005.34,-3.516700,0.00,0.000000,0.809788,0.223307,0.002633,-0.035729
corporativo_pesado,12,7,365,143,506171504.44,5981040.08,976926.44,5004113.64,98.862018,0.883535,347,16,331,0.883535,0.006539,-0.883535,-0.017217,4051711.66,80.046222,1118049.97,22.088363,13240.00,0.261571,-178888.00,-3.534138,0.00,0.000000,0.809676,0.223426,0.002646,-0.035748
corporativo_pesado,12,1,365,144,606354128.01,8156694.75,830095.63,7326599.12,120.830366,0.915930,359,20,339,0.915930,0.005591,-0.915930,-0.013808,6146744.84,101.372194,1388445.58,22.898262,13560.00,0.223632,-222151.29,-3.663722,0.00,0.000000,0.838963,0.189508,0.001851,-0.030321
corporativo_pesado,12,7,365,144,606354128.01,8156694.75,830135.63,7326559.12,120.829706,0.915930,359,21,338,0.915930,0.005574,-0.915930,-0.019515,6146744.84,101.372194,1388445.58,22.898262,13520.00,0.222972,-222151.29,-3.663722,0.00,0.000000,0.838967,0.189509,0.001845,-0.030321
corporativo_pesado,12,1,365,145,484206795.61,5887620.81,1408499.14,4479121.67,92.504312,0.836109,330,41,289,0.836109,0.005969,-0.836109,-0.017807,3617377.31,74.707281,1012124.23,20.902727,11560.00,0.238741,-161939.88,-3.344436,0.00,0.000000,0.807609,0.225965,0.002581,-0.036154
corporativo_pesado,12,7,365,145,484206795.61,5887620.81,1403779.63,4483841.18,92.601781,0.836109,330,38,292,0.836109,0.006030,-0.836109,-0.022892,3621976.82,74.802272,1012124.23,20.902727,11680.00,0.241219,-161939.88,-3.344436,0.00,0.000000,0.807784,0.225727,0.002605,-0.036116
corporativo_pesado,12,1,365,146,591181856.68,6592151.89,1104030.86,5488121.03,92.833042,0.798659,353,49,304,0.798659,0.005142,-0.798659,-0.022571,4484439.81,75.855505,1180382.41,19.966486,12160.00,0.205690,-188861.18,-3.194638,0.00,0.000000,0.817118,0.215080,0.002216,-0.034413
corporativo_pesado,12,7,365,146,591181856.68,6592151.89,1096772.86,5495379.03,92.955813,0.798659,353,51,302,0.798659,0.005108,-0.798659,-0.026671,4491777.81,75.979629,1180382.41,19.966486,12080.00,0.204336,-188861.18,-3.194638,0.00,0.000000,0.817374,0.214795,0.002198,-0.034367
corporativo_pesado,12,1,365,147,513295108.39,7000954.14,1455574.02,5545380.11,108.034930,0.885542,338,28,310,0.885542,0.006039,-0.885542,-0.010925,4578436.81,89.196969,1136361.08,22.138553,12400.00,0.241576,-181817.77,-3.542168,0.00,0.000000,0.825631,0.204920,0.002236,-0.032787
corporativo_pesado,12,7,365,147,513295108.39,7000954.14,1455574.02,5545380.11,108.034930,0.885542,338,28,310,0.885542,0.006039,-0.885542,-0.017968,4578436.81,89.196969,1136361.08,22.138553,12400.00,0.241576,-181817.77,-3.542168,0.00,0.000000,0.825631,0.204920,0.002236,-0.032787
corporativo_pesado,12,1,365,148,576322167.15,5835642.29,637394.10,5198248.18,90.196916,0.836078,362,39,323,0.836078,0.005605,-0.836078,-0.019644,4173442.53,72.415096,1204625.78,20.901951,12920.00,0.224180,-192740.13,-3.344312,0.00,0.000000,0.802856,0.231737,0.002485,-0.037078
corporativo_pesado,12,7,365,148,576322167.15,5835642.29,637394.10,5198248.18,90.196916,0.836078,362,39,323,0.836078,0.005605,-0.836078,-0.024579,4173442.53,72.415096,1204625.78,20.901951,12920.00,0.224180,-192740.13,-3.344312,0.00,0.000000,0.802856,0.231737,0.002485,-0.037078
corporativo_pesado,12,1,365,149,583645683.90,7647008.38,982119.86,6664888.53,114.194086,0.885417,373,31,342,0.885417,0.005860,-0.885417,-0.015351,5565991.62,95.365935,1291924.89,22.135431,13680.00,0.234389,-206707.98,-3.541669,0.00,0.000000,0.835121,0.193840,0.002053,-0.031014
corporativo_pesado,12,7,365,149,583645683.90,7647008.38,983331.71,6663676.67,114.173322,0.886840,373,30,343,0.886840,0.005877,-0.886840,-0.021019,5562996.13,95.314611,1294000.65,22.170997,13720.00,0.235074,-207040.10,-3.547359,0.00,0.000000,0.834824,0.194187,0.002059,-0.031070
corporativo_pesado,12,1,365,150,535398516.34,6108173.75,496288.59,5611885.15,104.816972,0.919140,353,20,333,0.919140,0.006220,-0.919140,-0.013992,4565142.61,85.266254,1230264.93,22.978490,13320.00,0.248787,-196842.39,-3.676558,0.00,0.000000,0.813478,0.219225,0.002374,-0.035076
corporativo_pesado,12,7,365,150,535398516.34,6108173.75,432282.65,5675891.09,106.012455,0.928630,353,17,336,0.928630,0.006276,-0.928630,-0.021015,4618358.07,86.260196,1242967.88,23.215751,13440.00,0.251028,-198874.86,-3.714520,0.00,0.000000,0.813680,0.218991,0.002368,-0.035039
corporativo_pesado,12,1,365,151,606943243.65,8095873.54,2008189.28,6087684.27,100.300717,0.833416,369,46,323,0.833416,0.005322,-0.833416,-0.016512,5012507.77,82.586104,1264591.06,20.835409,12920.00,0.212870,-202334.57,-3.333665,0.00,0.000000,0.823385,0.207729,0.002122,-0.033237
corporativo_pesado,12,7,365,151,606943243.65,8095873.54,2057788.87,6038084.67,99.483514,0.833416,369,46,323,0.833416,0.005322,-0.833416,-0.021529,4962908.18,81.768901,1264591.06,20.835409,12920.00,0.212870,-202334.57,-3.333665,0.00,0.000000,0.821934,0.209436,0.002140,-0.033510
corporativo_pesado,12,1,365,152,475934872.18,5982439.46,769935.69,5212503.77,109.521367,0.917478,342,30,312,0.917478,0.006556,-0.917478,-0.011374,4283038.71,89.992118,1091648.88,22.936938,12480.00,0.262221,-174663.82,-3.669910,0.00,0.000000,0.821685,0.209429,0.002394,-0.033509
corporativo_pesado,12,7,365,152,475934872.18,5982439.46,833978.96,5148460.50,108.175736,0.917478,342,28,314,0.917478,0.006598,-0.917478,-0.016582,4218915.44,88.644806,1091648.88,22.936938,12560.00,0.263902,-174663.82,-3.669910,0.00,0.000000,0.819452,0.212034,0.002440,-0.033925
corporativo_pesado,12,1,365,153,584497789.11,7508835.47,678545.45,6830290.02,116.857414,0.937480,372,18,354,0.937480,0.006056,-0.937480,-0.012955,5665424.39,96.928072,1369887.66,23.437003,14160.00,0.242259,-219182.03,-3.749921,0.00,0.000000,0.829456,0.200561,0.002073,-0.032090
corporativo_pesado,12,7,365,153,584497789.11,7508835.47,673506.16,6835329.31,116.943630,0.939584,372,15,357,0.939584,0.006108,-0.939584,-0.019238,5667761.05,96.968049,1372962.21,23.489605,14280.00,0.244312,-219673.95,-3.758337,0.00,0.000000,0.829186,0.200863,0.002089,-0.032138
corporativo_pesado,12,1,365,154,613484386.72,7486072.89,1031869.35,6454203.54,105.205669,0.859780,374,47,327,0.859780,0.005330,-0.859780,-0.018822,5333454.42,86.937085,1318653.72,21.494495,13080.00,0.213208,-210984.60,-3.439119,0.00,0.000000,0.826354,0.204309,0.002027,-0.032689
corporativo_pesado,12,7,365,154,613484386.72,7486072.89,1029589.90,6456482.99,105.242825,0.861121,374,45,329,0.861121,0.005363,-0.861121,-0.024548,5333926.01,86.944772,1320710.69,21.528024,13160.00,0.214512,-211313.71,-3.444484,0.00,0.000000,0.826135,0.204556,0.002038,-0.032729
corporativo_pesado,12,1,365,155,524445257.63,6876575.49,814275.65,6062299.83,115.594521,0.897421,338,23,315,0.897421,0.006006,-0.897421,-0.010123,5061338.46,96.508423,1176620.69,22.435529,12600.00,0.240254,-188259.31,-3.589685,0.00,0.000000,0.834888,0.194088,0.002078,-0.031054
corporativo_pesado,12,7,365,155,524445257.63,6876575.49,792509.63,6084065.86,116.009550,0.897774,338,20,318,0.897774,0.006064,-0.897774,-0.016365,5082595.53,96.913747,1177083.73,22.444358,12720.00,0.242542,-188333.40,-3.591097,0.00,0.000000,0.835395,0.193470,0.002091,-0.030955
