# Economia do produto = custo de cada posicao liquida executada sozinha - custo da pool.
# Nao se roda P0 por cliente: a entrada ja e liquida por decisao de negocio.
# Valores em bps; BRL sintetico nao deve ser apresentado como projecao comercial.
nome_mix,n_clientes,janela_dias,horizonte_dias,seed_base,finalidade,direcao,aliquota_base,delta_volume_remetido_brl,iof_evitado_brl_base,iof_evitado_bps_base,delta_bps_por_1bp_aliquota
corporativo_pesado,12,7,365,36,ANEXO_V_DISPONIBILIDADE,IN,0.00380000,100153851.90,380584.637220,7.534935,0.19828775
corporativo_pesado,12,7,365,36,ANEXO_V_DISPONIBILIDADE,OUT,0.03500000,96357282.04,3372504.871400,66.769915,0.19077119
corporativo_pesado,12,7,365,36,ANEXO_V_RECEITA_EXPORTACAO,IN,0E-8,117361726.21,0.000000,0.000000,0.23235645
corporativo_pesado,12,7,365,36,ANEXO_V_REMESSA_TERCEIRO,OUT,0.03500000,3203314.30,112116.000500,2.219708,0.00634202
corporativo_pesado,12,1,365,37,ANEXO_V_BENS_SERVICOS,OUT,0.00380000,128968072.76,490078.676488,9.599270,0.25261236
corporativo_pesado,12,1,365,37,ANEXO_V_DISPONIBILIDADE,IN,0.00380000,114417215.81,434785.420078,8.516229,0.22411130
corporativo_pesado,12,1,365,37,ANEXO_V_DISPONIBILIDADE,OUT,0.03500000,90463787.79,3166232.572650,62.017634,0.17719324
corporativo_pesado,12,1,365,37,ANEXO_V_RECEITA_EXPORTACAO,IN,0E-8,114352924.31,0.000000,0.000000,0.22398537
corporativo_pesado,12,1,365,37,ANEXO_V_REMESSA_TERCEIRO,OUT,0.03500000,9338279.57,326839.784950,6.401877,0.01829108
corporativo_pesado,12,7,365,37,ANEXO_V_BENS_SERVICOS,OUT,0.00380000,129754175.50,493065.866900,9.657780,0.25415211
corporativo_pesado,12,7,365,37,ANEXO_V_DISPONIBILIDADE,IN,0.00380000,114417215.81,434785.420078,8.516229,0.22411130
corporativo_pesado,12,7,365,37,ANEXO_V_DISPONIBILIDADE,OUT,0.03500000,89900234.85,3146508.219750,61.631289,0.17608940
corporativo_pesado,12,7,365,37,ANEXO_V_RECEITA_EXPORTACAO,IN,0E-8,114352924.31,0.000000,0.000000,0.22398537
corporativo_pesado,12,7,365,37,ANEXO_V_REMESSA_TERCEIRO,OUT,0.03500000,9115729.77,319050.541950,6.249307,0.01785516
corporativo_pesado,12,1,365,38,ANEXO_V_BENS_SERVICOS,OUT,0.00380000,131412794.92,499368.620696,8.114872,0.21354926
corporativo_pesado,12,1,365,38,ANEXO_V_DISPONIBILIDADE,IN,0.00380000,151378262.12,575237.396056,9.347759,0.24599367
corporativo_pesado,12,1,365,38,ANEXO_V_DISPONIBILIDADE,OUT,0.03500000,132479696.72,4636789.385200,75.349051,0.21528300
corporativo_pesado,12,1,365,38,ANEXO_V_RECEITA_EXPORTACAO,IN,0E-8,119599685.99,0.000000,0.000000,0.19435265
corporativo_pesado,12,1,365,38,ANEXO_V_REMESSA_TERCEIRO,OUT,0.03500000,7085456.47,247990.976450,4.029919,0.01151405
corporativo_pesado,12,7,365,38,ANEXO_V_BENS_SERVICOS,OUT,0.00380000,131681813.15,500390.889970,8.131484,0.21398642
corporativo_pesado,12,7,365,38,ANEXO_V_DISPONIBILIDADE,IN,0.00380000,151837677.55,576983.174690,9.376129,0.24674023
corporativo_pesado,12,7,365,38,ANEXO_V_DISPONIBILIDADE,OUT,0.03500000,132465943.81,4636308.033350,75.341229,0.21526065
corporativo_pesado,12,7,365,38,ANEXO_V_RECEITA_EXPORTACAO,IN,0E-8,119395535.88,0.000000,0.000000,0.19402090
corporativo_pesado,12,7,365,38,ANEXO_V_REMESSA_TERCEIRO,OUT,0.03500000,7085456.47,247990.976450,4.029919,0.01151405
corporativo_pesado,12,1,365,39,ANEXO_V_BENS_SERVICOS,OUT,0.00380000,129687992.21,492814.370398,8.761348,0.23056178
corporativo_pesado,12,1,365,39,ANEXO_V_DISPONIBILIDADE,IN,0.00380000,115617401.77,439346.126726,7.810779,0.20554682
corporativo_pesado,12,1,365,39,ANEXO_V_DISPONIBILIDADE,OUT,0.03500000,125566635.52,4394832.243200,78.132165,0.22323476
corporativo_pesado,12,1,365,39,ANEXO_V_RECEITA_EXPORTACAO,IN,0E-8,146340255.38,0.000000,0.000000,0.26016650
corporativo_pesado,12,1,365,39,ANEXO_V_REMESSA_TERCEIRO,OUT,0.03500000,6703029.42,234606.029700,4.170871,0.01191677
corporativo_pesado,12,7,365,39,ANEXO_V_BENS_SERVICOS,OUT,0.00380000,130309867.12,495177.495056,8.803360,0.23166737
corporativo_pesado,12,7,365,39,ANEXO_V_DISPONIBILIDADE,IN,0.00380000,115888201.40,440375.165320,7.829074,0.20602825
corporativo_pesado,12,7,365,39,ANEXO_V_DISPONIBILIDADE,OUT,0.03500000,125658665.79,4398053.302650,78.189430,0.22339837
corporativo_pesado,12,7,365,39,ANEXO_V_RECEITA_EXPORTACAO,IN,0E-8,146340255.38,0.000000,0.000000,0.26016650
corporativo_pesado,12,7,365,39,ANEXO_V_REMESSA_TERCEIRO,OUT,0.03500000,6259923.87,219097.335450,3.895154,0.01112901
corporativo_pesado,12,1,365,40,ANEXO_V_BENS_SERVICOS,OUT,0.00380000,137846853.06,523818.041628,8.898779,0.23417839
corporativo_pesado,12,1,365,40,ANEXO_V_DISPONIBILIDADE,IN,0.00380000,148885952.82,565766.620716,9.611414,0.25293195
corporativo_pesado,12,1,365,40,ANEXO_V_DISPONIBILIDADE,OUT,0.03500000,124393718.33,4353780.141550,73.963331,0.21132380
corporativo_pesado,12,1,365,40,ANEXO_V_RECEITA_EXPORTACAO,IN,0E-8,117052555.66,0.000000,0.000000,0.19885241
corporativo_pesado,12,1,365,40,ANEXO_V_REMESSA_TERCEIRO,OUT,0.03500000,3697937.09,129427.798150,2.198758,0.00628217
corporativo_pesado,12,7,365,40,ANEXO_V_BENS_SERVICOS,OUT,0.00380000,137846853.06,523818.041628,8.898779,0.23417839
corporativo_pesado,12,7,365,40,ANEXO_V_DISPONIBILIDADE,IN,0.00380000,148885952.82,565766.620716,9.611414,0.25293195
corporativo_pesado,12,7,365,40,ANEXO_V_DISPONIBILIDADE,OUT,0.03500000,124393718.33,4353780.141550,73.963331,0.21132380
corporativo_pesado,12,7,365,40,ANEXO_V_RECEITA_EXPORTACAO,IN,0E-8,117052555.66,0.000000,0.000000,0.19885241
corporativo_pesado,12,7,365,40,ANEXO_V_REMESSA_TERCEIRO,OUT,0.03500000,3697937.09,129427.798150,2.198758,0.00628217
corporativo_pesado,12,1,365,41,ANEXO_V_BENS_SERVICOS,OUT,0.00380000,149836636.71,569379.219498,11.699452,0.30788032
corporativo_pesado,12,1,365,41,ANEXO_V_DISPONIBILIDADE,IN,0.00380000,137182087.93,521291.934134,10.711367,0.28187809
corporativo_pesado,12,1,365,41,ANEXO_V_DISPONIBILIDADE,OUT,0.03500000,63710336.94,2229861.792900,45.818604,0.13091030
corporativo_pesado,12,1,365,41,ANEXO_V_RECEITA_EXPORTACAO,IN,0E-8,78984884.17,0.000000,0.000000,0.16229603
corporativo_pesado,12,1,365,41,ANEXO_V_REMESSA_TERCEIRO,OUT,0.03500000,2619998.45,91699.945750,1.884226,0.00538350
corporativo_pesado,12,7,365,41,ANEXO_V_BENS_SERVICOS,OUT,0.00380000,150212598.61,570807.874718,11.728808,0.30865283
corporativo_pesado,12,7,365,41,ANEXO_V_DISPONIBILIDADE,IN,0.00380000,139079910.50,528503.659900,10.859552,0.28577768
corporativo_pesado,12,7,365,41,ANEXO_V_DISPONIBILIDADE,OUT,0.03500000,65232197.61,2283126.916350,46.913082,0.13403738
corporativo_pesado,12,7,365,41,ANEXO_V_RECEITA_EXPORTACAO,IN,0E-8,78984884.17,0.000000,0.000000,0.16229603
corporativo_pesado,12,7,365,41,ANEXO_V_REMESSA_TERCEIRO,OUT,0.03500000,2619998.45,91699.945750,1.884226,0.00538350
corporativo_pesado,12,1,365,42,ANEXO_V_BENS_SERVICOS,OUT,0.00380000,111968748.94,425481.245972,7.729296,0.20340253
corporativo_pesado,12,1,365,42,ANEXO_V_DISPONIBILIDADE,IN,0.00380000,101588360.42,386035.769596,7.012729,0.18454551
corporativo_pesado,12,1,365,42,ANEXO_V_DISPONIBILIDADE,OUT,0.03500000,111314758.77,3896016.556950,70.775073,0.20221449
corporativo_pesado,12,1,365,42,ANEXO_V_RECEITA_EXPORTACAO,IN,0E-8,129537843.90,0.000000,0.000000,0.23531857
corporativo_pesado,12,1,365,42,ANEXO_V_REMESSA_TERCEIRO,OUT,0.03500000,7842696.61,274494.381350,4.986467,0.01424705
corporativo_pesado,12,7,365,42,ANEXO_V_BENS_SERVICOS,OUT,0.00380000,113979972.97,433123.897286,7.868133,0.20705612
corporativo_pesado,12,7,365,42,ANEXO_V_DISPONIBILIDADE,IN,0.00380000,101588360.42,386035.769596,7.012729,0.18454551
corporativo_pesado,12,7,365,42,ANEXO_V_DISPONIBILIDADE,OUT,0.03500000,109303534.74,3825623.715900,69.496316,0.19856090
corporativo_pesado,12,7,365,42,ANEXO_V_RECEITA_EXPORTACAO,IN,0E-8,129537843.90,0.000000,0.000000,0.23531857
corporativo_pesado,12,7,365,42,ANEXO_V_REMESSA_TERCEIRO,OUT,0.03500000,7842696.61,274494.381350,4.986467,0.01424705
corporativo_pesado,12,1,365,43,ANEXO_V_BENS_SERVICOS,OUT,0.00380000,116503802.95,442714.451210,8.019422,0.21103743
corporativo_pesado,12,1,365,43,ANEXO_V_DISPONIBILIDADE,IN,0.00380000,120560820.04,458131.116152,8.298683,0.21838640
corporativo_pesado,12,1,365,43,ANEXO_V_DISPONIBILIDADE,OUT,0.03500000,94951639.70,3323307.389500,60.199088,0.17199739
corporativo_pesado,12,1,365,43,ANEXO_V_RECEITA_EXPORTACAO,IN,0E-8,96095666.69,0.000000,0.000000,0.17406971
corporativo_pesado,12,1,365,43,ANEXO_V_REMESSA_TERCEIRO,OUT,0.03500000,5201044.08,182036.542800,3.297448,0.00942128
corporativo_pesado,12,7,365,43,ANEXO_V_BENS_SERVICOS,OUT,0.00380000,119275121.53,453245.461814,8.210183,0.21605746
corporativo_pesado,12,7,365,43,ANEXO_V_DISPONIBILIDADE,IN,0.00380000,120715764.31,458719.904378,8.309349,0.21866707
corporativo_pesado,12,7,365,43,ANEXO_V_DISPONIBILIDADE,OUT,0.03500000,93502564.59,3272589.760650,59.280378,0.16937251
corporativo_pesado,12,7,365,43,ANEXO_V_RECEITA_EXPORTACAO,IN,0E-8,96095666.69,0.000000,0.000000,0.17406971
corporativo_pesado,12,7,365,43,ANEXO_V_REMESSA_TERCEIRO,OUT,0.03500000,4033744.88,141181.070800,2.557384,0.00730681
corporativo_pesado,12,1,365,44,ANEXO_V_BENS_SERVICOS,OUT,0.00380000,114362718.96,434578.332048,8.744713,0.23012401
corporativo_pesado,12,1,365,44,ANEXO_V_DISPONIBILIDADE,IN,0.00380000,110192472.36,418731.394968,8.425836,0.22173252
corporativo_pesado,12,1,365,44,ANEXO_V_DISPONIBILIDADE,OUT,0.03500000,105277789.77,3684722.641950,74.145069,0.21184305
corporativo_pesado,12,1,365,44,ANEXO_V_RECEITA_EXPORTACAO,IN,0E-8,121016782.10,0.000000,0.000000,0.24351351
corporativo_pesado,12,1,365,44,ANEXO_V_REMESSA_TERCEIRO,OUT,0.03500000,11568745.73,404906.100550,8.147639,0.02327897
corporativo_pesado,12,7,365,44,ANEXO_V_BENS_SERVICOS,OUT,0.00380000,114566176.32,435351.470016,8.760270,0.23053342
corporativo_pesado,12,7,365,44,ANEXO_V_DISPONIBILIDADE,IN,0.00380000,110192472.36,418731.394968,8.425836,0.22173252
corporativo_pesado,12,7,365,44,ANEXO_V_DISPONIBILIDADE,OUT,0.03500000,105074332.41,3677601.634350,74.001778,0.21143365
corporativo_pesado,12,7,365,44,ANEXO_V_RECEITA_EXPORTACAO,IN,0E-8,121016782.10,0.000000,0.000000,0.24351351
corporativo_pesado,12,7,365,44,ANEXO_V_REMESSA_TERCEIRO,OUT,0.03500000,11568745.73,404906.100550,8.147639,0.02327897
corporativo_pesado,12,1,365,45,ANEXO_V_BENS_SERVICOS,OUT,0.00380000,142470497.11,541387.889018,9.258077,0.24363361
corporativo_pesado,12,1,365,45,ANEXO_V_DISPONIBILIDADE,IN,0.00380000,107945284.89,410192.082582,7.014546,0.18459330
corporativo_pesado,12,1,365,45,ANEXO_V_DISPONIBILIDADE,OUT,0.03500000,100973046.07,3534056.612450,60.434616,0.17267033
corporativo_pesado,12,1,365,45,ANEXO_V_RECEITA_EXPORTACAO,IN,0E-8,145258961.21,0.000000,0.000000,0.24840206
corporativo_pesado,12,1,365,45,ANEXO_V_REMESSA_TERCEIRO,OUT,0.03500000,9760702.92,341624.602200,5.841998,0.01669142
corporativo_pesado,12,7,365,45,ANEXO_V_BENS_SERVICOS,OUT,0.00380000,141937663.05,539363.119590,9.223452,0.24272243
corporativo_pesado,12,7,365,45,ANEXO_V_DISPONIBILIDADE,IN,0.00380000,107981347.14,410329.119132,7.016889,0.18465497
corporativo_pesado,12,7,365,45,ANEXO_V_DISPONIBILIDADE,OUT,0.03500000,101541942.38,3553967.983300,60.775113,0.17364318
corporativo_pesado,12,7,365,45,ANEXO_V_RECEITA_EXPORTACAO,IN,0E-8,145258961.21,0.000000,0.000000,0.24840206
corporativo_pesado,12,7,365,45,ANEXO_V_REMESSA_TERCEIRO,OUT,0.03500000,9760702.92,341624.602200,5.841998,0.01669142
corporativo_pesado,12,1,365,46,ANEXO_V_BENS_SERVICOS,OUT,0.00380000,120675916.99,458568.484562,8.719392,0.22945768
corporativo_pesado,12,1,365,46,ANEXO_V_DISPONIBILIDADE,IN,0.00380000,103169918.64,392045.690832,7.454503,0.19617112
corporativo_pesado,12,1,365,46,ANEXO_V_DISPONIBILIDADE,OUT,0.03500000,86061716.53,3012160.078550,57.274332,0.16364095
corporativo_pesado,12,1,365,46,ANEXO_V_RECEITA_EXPORTACAO,IN,0E-8,107485876.31,0.000000,0.000000,0.20437764
corporativo_pesado,12,1,365,46,ANEXO_V_REMESSA_TERCEIRO,OUT,0.03500000,3918161.43,137135.650050,2.607548,0.00745014
corporativo_pesado,12,7,365,46,ANEXO_V_BENS_SERVICOS,OUT,0.00380000,120675916.99,458568.484562,8.719392,0.22945768
corporativo_pesado,12,7,365,46,ANEXO_V_DISPONIBILIDADE,IN,0.00380000,103169918.64,392045.690832,7.454503,0.19617112
corporativo_pesado,12,7,365,46,ANEXO_V_DISPONIBILIDADE,OUT,0.03500000,86061716.53,3012160.078550,57.274332,0.16364095
corporativo_pesado,12,7,365,46,ANEXO_V_RECEITA_EXPORTACAO,IN,0E-8,107485876.31,0.000000,0.000000,0.20437764
corporativo_pesado,12,7,365,46,ANEXO_V_REMESSA_TERCEIRO,OUT,0.03500000,3918161.43,137135.650050,2.607548,0.00745014
corporativo_pesado,12,1,365,47,ANEXO_V_BENS_SERVICOS,OUT,0.00380000,145213568.77,551811.561326,10.101202,0.26582112
corporativo_pesado,12,1,365,47,ANEXO_V_DISPONIBILIDADE,IN,0.00380000,112924499.89,429113.099582,7.855142,0.20671427
corporativo_pesado,12,1,365,47,ANEXO_V_DISPONIBILIDADE,OUT,0.03500000,107319381.46,3756178.351100,68.758831,0.19645380
corporativo_pesado,12,1,365,47,ANEXO_V_RECEITA_EXPORTACAO,IN,0E-8,143509594.29,0.000000,0.000000,0.26270190
corporativo_pesado,12,1,365,47,ANEXO_V_REMESSA_TERCEIRO,OUT,0.03500000,3901143.95,136540.038250,2.499438,0.00714125
corporativo_pesado,12,7,365,47,ANEXO_V_BENS_SERVICOS,OUT,0.00380000,146994254.45,558578.166910,10.225069,0.26908076
corporativo_pesado,12,7,365,47,ANEXO_V_DISPONIBILIDADE,IN,0.00380000,112924499.89,429113.099582,7.855142,0.20671427
corporativo_pesado,12,7,365,47,ANEXO_V_DISPONIBILIDADE,OUT,0.03500000,105538695.78,3693854.352300,67.617958,0.19319416
corporativo_pesado,12,7,365,47,ANEXO_V_RECEITA_EXPORTACAO,IN,0E-8,143509594.29,0.000000,0.000000,0.26270190
corporativo_pesado,12,7,365,47,ANEXO_V_REMESSA_TERCEIRO,OUT,0.03500000,3901143.95,136540.038250,2.499438,0.00714125
corporativo_pesado,12,1,365,48,ANEXO_V_BENS_SERVICOS,OUT,0.00380000,104461099.13,396952.176694,7.781537,0.20477729
corporativo_pesado,12,1,365,48,ANEXO_V_DISPONIBILIDADE,IN,0.00380000,81090150.24,308142.570912,6.040584,0.15896273
corporativo_pesado,12,1,365,48,ANEXO_V_DISPONIBILIDADE,OUT,0.03500000,96910624.17,3391871.845950,66.491576,0.18997593
corporativo_pesado,12,1,365,48,ANEXO_V_RECEITA_EXPORTACAO,IN,0E-8,131844533.65,0.000000,0.000000,0.25845761
corporativo_pesado,12,1,365,48,ANEXO_V_REMESSA_TERCEIRO,OUT,0.03500000,11562960.59,404703.620650,7.933490,0.02266711
corporativo_pesado,12,7,365,48,ANEXO_V_BENS_SERVICOS,OUT,0.00380000,106065089.30,403047.339340,7.901022,0.20792162
corporativo_pesado,12,7,365,48,ANEXO_V_DISPONIBILIDADE,IN,0.00380000,81090150.24,308142.570912,6.040584,0.15896273
corporativo_pesado,12,7,365,48,ANEXO_V_DISPONIBILIDADE,OUT,0.03500000,96105096.92,3363678.392200,65.938894,0.18839684
corporativo_pesado,12,7,365,48,ANEXO_V_RECEITA_EXPORTACAO,IN,0E-8,131844533.65,0.000000,0.000000,0.25845761
corporativo_pesado,12,7,365,48,ANEXO_V_REMESSA_TERCEIRO,OUT,0.03500000,10764497.67,376757.418450,7.385655,0.02110187
corporativo_pesado,12,1,365,49,ANEXO_V_BENS_SERVICOS,OUT,0.00380000,127317251.61,483805.556118,9.499089,0.24997604
corporativo_pesado,12,1,365,49,ANEXO_V_DISPONIBILIDADE,IN,0.00380000,110110044.86,418418.170468,8.215267,0.21619123
corporativo_pesado,12,1,365,49,ANEXO_V_DISPONIBILIDADE,OUT,0.03500000,96838716.70,3389355.084500,66.546956,0.19013416
corporativo_pesado,12,1,365,49,ANEXO_V_RECEITA_EXPORTACAO,IN,0E-8,121252698.41,0.000000,0.000000,0.23806883
corporativo_pesado,12,1,365,49,ANEXO_V_REMESSA_TERCEIRO,OUT,0.03500000,7206774.96,252237.123600,4.952450,0.01414986
corporativo_pesado,12,7,365,49,ANEXO_V_BENS_SERVICOS,OUT,0.00380000,128372753.84,487816.464592,9.577840,0.25204842
corporativo_pesado,12,7,365,49,ANEXO_V_DISPONIBILIDADE,IN,0.00380000,110110044.86,418418.170468,8.215267,0.21619123
corporativo_pesado,12,7,365,49,ANEXO_V_DISPONIBILIDADE,OUT,0.03500000,96131672.88,3364608.550800,66.061080,0.18874594
corporativo_pesado,12,7,365,49,ANEXO_V_RECEITA_EXPORTACAO,IN,0E-8,121252698.41,0.000000,0.000000,0.23806883
corporativo_pesado,12,7,365,49,ANEXO_V_REMESSA_TERCEIRO,OUT,0.03500000,6858316.55,240041.079250,4.712992,0.01346569
corporativo_pesado,12,1,365,50,ANEXO_V_BENS_SERVICOS,OUT,0.00380000,124393174.04,472694.061352,9.199574,0.24209406
corporativo_pesado,12,1,365,50,ANEXO_V_DISPONIBILIDADE,IN,0.00380000,113702598.50,432069.874300,8.408946,0.22128806
corporativo_pesado,12,1,365,50,ANEXO_V_DISPONIBILIDADE,OUT,0.03500000,94552334.99,3309331.724650,64.406231,0.18401780
corporativo_pesado,12,1,365,50,ANEXO_V_RECEITA_EXPORTACAO,IN,0E-8,115218229.52,0.000000,0.000000,0.22423778
corporativo_pesado,12,1,365,50,ANEXO_V_REMESSA_TERCEIRO,OUT,0.03500000,9975318.99,349136.164650,6.794890,0.01941397
corporativo_pesado,12,7,365,50,ANEXO_V_BENS_SERVICOS,OUT,0.00380000,126774545.11,481743.271418,9.375690,0.24672869
corporativo_pesado,12,7,365,50,ANEXO_V_DISPONIBILIDADE,IN,0.00380000,116513301.48,442750.545624,8.616813,0.22675825
corporativo_pesado,12,7,365,50,ANEXO_V_DISPONIBILIDADE,OUT,0.03500000,92388463.38,3233596.218300,62.932266,0.17980648
corporativo_pesado,12,7,365,50,ANEXO_V_RECEITA_EXPORTACAO,IN,0E-8,112625026.00,0.000000,0.000000,0.21919088
corporativo_pesado,12,7,365,50,ANEXO_V_REMESSA_TERCEIRO,OUT,0.03500000,9975318.99,349136.164650,6.794890,0.01941397
corporativo_pesado,12,1,365,51,ANEXO_V_BENS_SERVICOS,OUT,0.00380000,118182910.26,449095.058988,7.875074,0.20723878
corporativo_pesado,12,1,365,51,ANEXO_V_DISPONIBILIDADE,IN,0.00380000,134854003.26,512445.212388,8.985946,0.23647226
corporativo_pesado,12,1,365,51,ANEXO_V_DISPONIBILIDADE,OUT,0.03500000,146126630.96,5114432.083600,89.683752,0.25623929
corporativo_pesado,12,1,365,51,ANEXO_V_RECEITA_EXPORTACAO,IN,0E-8,139864729.39,0.000000,0.000000,0.24525878
corporativo_pesado,12,1,365,51,ANEXO_V_REMESSA_TERCEIRO,OUT,0.03500000,10409191.43,364321.700050,6.388537,0.01825296
corporativo_pesado,12,7,365,51,ANEXO_V_BENS_SERVICOS,OUT,0.00380000,118182910.26,449095.058988,7.875074,0.20723878
corporativo_pesado,12,7,365,51,ANEXO_V_DISPONIBILIDADE,IN,0.00380000,134854003.26,512445.212388,8.985946,0.23647226
corporativo_pesado,12,7,365,51,ANEXO_V_DISPONIBILIDADE,OUT,0.03500000,146126630.96,5114432.083600,89.683752,0.25623929
corporativo_pesado,12,7,365,51,ANEXO_V_RECEITA_EXPORTACAO,IN,0E-8,139864729.39,0.000000,0.000000,0.24525878
corporativo_pesado,12,7,365,51,ANEXO_V_REMESSA_TERCEIRO,OUT,0.03500000,10409191.43,364321.700050,6.388537,0.01825296
corporativo_pesado,12,1,365,52,ANEXO_V_BENS_SERVICOS,OUT,0.00380000,100294883.25,381120.556350,8.696380,0.22885209
corporativo_pesado,12,1,365,52,ANEXO_V_DISPONIBILIDADE,IN,0.00380000,92789512.62,352600.147956,8.045603,0.21172640
corporativo_pesado,12,1,365,52,ANEXO_V_DISPONIBILIDADE,OUT,0.03500000,85497711.72,2992419.910200,68.280807,0.19508802
corporativo_pesado,12,1,365,52,ANEXO_V_RECEITA_EXPORTACAO,IN,0E-8,100216935.25,0.000000,0.000000,0.22867423
corporativo_pesado,12,1,365,52,ANEXO_V_REMESSA_TERCEIRO,OUT,0.03500000,7213852.90,252484.851500,5.761180,0.01646051
corporativo_pesado,12,7,365,52,ANEXO_V_BENS_SERVICOS,OUT,0.00380000,100505896.20,381922.405560,8.714676,0.22933358
corporativo_pesado,12,7,365,52,ANEXO_V_DISPONIBILIDADE,IN,0.00380000,93484750.24,355242.050912,8.105886,0.21331278
corporativo_pesado,12,7,365,52,ANEXO_V_DISPONIBILIDADE,OUT,0.03500000,85918861.37,3007160.147950,68.617149,0.19604900
corporativo_pesado,12,7,365,52,ANEXO_V_RECEITA_EXPORTACAO,IN,0E-8,99942847.28,0.000000,0.000000,0.22804882
corporativo_pesado,12,7,365,52,ANEXO_V_REMESSA_TERCEIRO,OUT,0.03500000,7002839.95,245099.398250,5.592659,0.01597903
corporativo_pesado,12,1,365,53,ANEXO_V_BENS_SERVICOS,OUT,0.00380000,145432896.80,552645.007840,9.635510,0.25356606
corporativo_pesado,12,1,365,53,ANEXO_V_DISPONIBILIDADE,IN,0.00380000,136355507.88,518150.929944,9.034097,0.23773940
corporativo_pesado,12,1,365,53,ANEXO_V_DISPONIBILIDADE,OUT,0.03500000,114207494.40,3997262.304000,69.693315,0.19912376
corporativo_pesado,12,1,365,53,ANEXO_V_RECEITA_EXPORTACAO,IN,0E-8,134092722.88,0.000000,0.000000,0.23379417
corporativo_pesado,12,1,365,53,ANEXO_V_REMESSA_TERCEIRO,OUT,0.03500000,10807839.56,378274.384600,6.595313,0.01884375
corporativo_pesado,12,7,365,53,ANEXO_V_BENS_SERVICOS,OUT,0.00380000,146328284.47,556047.480986,9.694833,0.25512720
corporativo_pesado,12,7,365,53,ANEXO_V_DISPONIBILIDADE,IN,0.00380000,136805820.55,519862.118090,9.063932,0.23852453
corporativo_pesado,12,7,365,53,ANEXO_V_DISPONIBILIDADE,OUT,0.03500000,113469298.95,3971425.463250,69.242843,0.19783669
corporativo_pesado,12,7,365,53,ANEXO_V_RECEITA_EXPORTACAO,IN,0E-8,133799602.43,0.000000,0.000000,0.23328311
corporativo_pesado,12,7,365,53,ANEXO_V_REMESSA_TERCEIRO,OUT,0.03500000,10807839.56,378274.384600,6.595313,0.01884375
corporativo_pesado,12,1,365,54,ANEXO_V_BENS_SERVICOS,OUT,0.00380000,151010279.55,573839.062290,10.711061,0.28187002
corporativo_pesado,12,1,365,54,ANEXO_V_DISPONIBILIDADE,IN,0.00380000,108672878.73,412956.939174,7.708097,0.20284465
corporativo_pesado,12,1,365,54,ANEXO_V_DISPONIBILIDADE,OUT,0.03500000,74227383.33,2597958.416550,48.492500,0.13855000
corporativo_pesado,12,1,365,54,ANEXO_V_RECEITA_EXPORTACAO,IN,0E-8,126023378.37,0.000000,0.000000,0.23523043
corporativo_pesado,12,1,365,54,ANEXO_V_REMESSA_TERCEIRO,OUT,0.03500000,9458594.22,331050.797700,6.179268,0.01765505
corporativo_pesado,12,7,365,54,ANEXO_V_BENS_SERVICOS,OUT,0.00380000,153977170.20,585113.246760,10.921501,0.28740791
corporativo_pesado,12,7,365,54,ANEXO_V_DISPONIBILIDADE,IN,0.00380000,110921412.29,421501.366702,7.867584,0.20704167
corporativo_pesado,12,7,365,54,ANEXO_V_DISPONIBILIDADE,OUT,0.03500000,73509026.24,2572815.918400,48.023200,0.13720914
corporativo_pesado,12,7,365,54,ANEXO_V_RECEITA_EXPORTACAO,IN,0E-8,126023378.37,0.000000,0.000000,0.23523043
corporativo_pesado,12,7,365,54,ANEXO_V_REMESSA_TERCEIRO,OUT,0.03500000,9458594.22,331050.797700,6.179268,0.01765505
corporativo_pesado,12,1,365,55,ANEXO_V_BENS_SERVICOS,OUT,0.00380000,135012184.08,513046.299504,10.017604,0.26362116
corporativo_pesado,12,1,365,55,ANEXO_V_DISPONIBILIDADE,IN,0.00380000,127413279.77,484170.463126,9.453782,0.24878375
corporativo_pesado,12,1,365,55,ANEXO_V_DISPONIBILIDADE,OUT,0.03500000,88078743.04,3082756.006400,60.193065,0.17198019
corporativo_pesado,12,1,365,55,ANEXO_V_RECEITA_EXPORTACAO,IN,0E-8,109732284.68,0.000000,0.000000,0.21426031
corporativo_pesado,12,1,365,55,ANEXO_V_REMESSA_TERCEIRO,OUT,0.03500000,14054637.33,491912.306550,9.604948,0.02744271
corporativo_pesado,12,7,365,55,ANEXO_V_BENS_SERVICOS,OUT,0.00380000,135012184.08,513046.299504,10.017604,0.26362116
corporativo_pesado,12,7,365,55,ANEXO_V_DISPONIBILIDADE,IN,0.00380000,127413279.77,484170.463126,9.453782,0.24878375
corporativo_pesado,12,7,365,55,ANEXO_V_DISPONIBILIDADE,OUT,0.03500000,88078743.04,3082756.006400,60.193065,0.17198019
corporativo_pesado,12,7,365,55,ANEXO_V_RECEITA_EXPORTACAO,IN,0E-8,109732284.68,0.000000,0.000000,0.21426031
corporativo_pesado,12,7,365,55,ANEXO_V_REMESSA_TERCEIRO,OUT,0.03500000,14054637.33,491912.306550,9.604948,0.02744271
corporativo_pesado,12,1,365,56,ANEXO_V_BENS_SERVICOS,OUT,0.00380000,106908630.83,406252.797154,6.943895,0.18273407
corporativo_pesado,12,1,365,56,ANEXO_V_DISPONIBILIDADE,IN,0.00380000,157475103.11,598405.391818,10.228272,0.26916504
