# Testes analiticos, nao cotacao nem previsao comercial.
# Base hipotetica: spread=25 bps, tarifa fixa=R$40 e carry=4 bps.
# IOF incerto: BENS_SERVICOS OUT=38 bps e ATIVOS_VIRTUAIS OUT=350 bps na base.
# Cada Ordem e uma posicao liquida; nao ha deducao adicional de autonetting.
# Cada semente representa uma carteira-ano sintetica de 365 dias.
nome_mix,n_clientes,janela_dias,horizonte_dias,seed_base,economia_base_bps,economia_piso_bps,economia_combinada_severa_bps,carry_break_even_base_bps,carry_break_even_piso_bps,spread_minimo_no_piso_bps
equilibrado,12,7,365,225,126.552978,54.782490,37.224369,155.360874,69.521378,0.000000
equilibrado,12,1,365,226,114.489094,52.791817,35.853322,145.941239,69.450216,0.000000
equilibrado,12,7,365,226,115.343715,52.624858,35.602216,146.293894,68.920710,0.000000
equilibrado,12,1,365,227,113.266767,47.798917,30.883900,144.620734,63.342374,0.000000
equilibrado,12,7,365,227,114.762600,48.478306,31.425340,145.325245,63.698965,0.000000
equilibrado,12,1,365,228,132.879487,63.229681,45.311053,159.730072,78.102956,0.000000
equilibrado,12,7,365,228,133.536939,62.990725,44.947903,159.423343,77.314763,0.000000
equilibrado,12,1,365,229,113.971644,51.066476,33.860588,143.103807,66.327268,0.000000
equilibrado,12,7,365,229,115.467728,49.762205,32.502326,144.488951,64.545401,0.000000
equilibrado,12,1,365,230,127.258323,55.412908,37.341358,151.880220,68.392433,0.000000
equilibrado,12,7,365,230,128.645918,53.636690,35.507159,153.014571,66.129047,0.000000
equilibrado,12,1,365,231,113.237742,58.060328,42.615458,157.966500,82.943163,0.000000
equilibrado,12,7,365,231,113.737172,57.226608,41.707629,157.907072,81.438005,0.000000
equilibrado,12,1,365,232,120.676068,53.785978,36.654640,151.927583,69.932126,0.000000
equilibrado,12,7,365,232,122.867182,52.696546,35.420581,153.352631,68.055899,0.000000
equilibrado,12,1,365,233,129.446511,57.961535,39.581621,151.899317,70.224044,0.000000
equilibrado,12,7,365,233,130.357524,57.152932,38.719825,152.510395,69.111734,0.000000
equilibrado,12,1,365,234,119.809209,47.200953,29.860308,149.092261,61.161658,0.000000
equilibrado,12,7,365,234,120.394580,46.949026,29.533558,149.174748,60.612291,0.000000
equilibrado,12,1,365,235,116.971880,50.130321,33.383535,150.679457,66.862016,0.000000
equilibrado,12,7,365,235,118.901106,50.080011,33.174906,151.702320,66.210807,0.000000
equilibrado,12,1,365,236,110.382392,53.622306,37.705671,149.635697,74.747896,0.000000
equilibrado,12,7,365,236,112.305080,52.912973,36.850997,150.831665,73.180307,0.000000
equilibrado,12,1,365,237,131.394732,60.912820,43.042282,158.404382,75.579782,0.000000
equilibrado,12,7,365,237,133.146393,60.442679,42.440723,159.320580,74.508797,0.000000
equilibrado,12,1,365,238,117.827417,62.170025,45.590819,153.245733,82.747470,0.000000
equilibrado,12,7,365,238,122.215248,60.056195,43.272848,156.920643,79.144731,0.000000
equilibrado,12,1,365,239,116.384777,58.878369,42.537177,153.565608,79.664355,0.000000
equilibrado,12,7,365,239,117.758653,58.734443,42.311582,154.578618,79.104046,0.000000
equilibrado,12,1,365,240,135.265371,70.076542,51.625081,157.948394,83.755602,0.000000
equilibrado,12,7,365,240,135.839260,70.080075,51.572733,158.134746,83.518797,0.000000
equilibrado,12,1,365,241,121.145050,60.615007,43.306639,150.983589,77.543338,0.000000
equilibrado,12,7,365,241,123.331711,59.860019,42.370484,152.086609,75.875004,0.000000
equilibrado,12,1,365,242,138.497646,61.787650,42.741973,156.709225,72.127830,0.000000
equilibrado,12,7,365,242,139.943171,61.649311,42.504472,157.503855,71.623213,0.000000
equilibrado,12,1,365,243,125.721564,64.224971,46.537091,153.263385,80.251331,0.000000
equilibrado,12,7,365,243,126.183936,63.877323,46.115061,153.184977,79.521000,0.000000
equilibrado,12,1,365,244,113.352382,62.046062,46.272122,154.907130,86.602527,0.000000
equilibrado,12,7,365,244,114.284839,59.625410,43.845086,156.086967,83.347775,0.000000
equilibrado,12,1,365,245,103.751304,45.248909,30.384899,150.580726,67.928044,0.000000
equilibrado,12,7,365,245,105.622087,43.213790,28.221029,151.942319,64.528517,0.000000
equilibrado,12,1,365,246,125.010468,60.762136,44.760556,168.060038,83.742428,0.000000
equilibrado,12,7,365,246,126.115048,60.386603,44.326286,168.904342,82.959753,0.000000
equilibrado,12,1,365,247,123.143135,60.454537,43.292833,154.684678,77.975479,0.000000
equilibrado,12,7,365,247,123.657306,58.740039,41.571825,155.256469,75.850270,0.000000
equilibrado,12,1,365,248,111.984793,51.488729,36.137372,157.190409,74.434380,0.000000
equilibrado,12,7,365,248,114.999567,51.991645,36.389128,158.782136,73.977462,0.000000
equilibrado,12,1,365,249,126.153121,55.742663,37.991699,153.243474,69.945484,0.000000
equilibrado,12,7,365,249,128.166887,55.221593,37.285010,154.056710,68.652976,0.000000
equilibrado,12,1,365,250,124.767525,58.978477,42.298786,161.084326,78.254854,0.000000
equilibrado,12,7,365,250,125.267366,56.985685,40.305994,161.713634,75.745897,0.000000
equilibrado,12,1,365,251,125.621364,57.591022,40.397671,157.434234,74.341812,0.000000
equilibrado,12,7,365,251,125.618103,56.396386,39.181279,157.236350,72.795629,0.000000
equilibrado,12,1,365,252,101.284820,49.716256,34.071193,139.952231,70.732961,0.000000
equilibrado,12,7,365,252,103.359808,49.343955,33.562350,141.537086,69.660182,0.000000
equilibrado,12,1,365,253,125.334773,52.033636,34.431268,153.527054,66.077237,0.000000
equilibrado,12,7,365,253,125.878953,52.017841,34.383931,153.907650,65.947387,0.000000
equilibrado,12,1,365,254,127.049483,70.022049,52.800495,158.924413,89.385037,0.000000
equilibrado,12,7,365,254,127.935647,70.294398,52.989474,159.253417,89.304180,0.000000
equilibrado,12,1,365,255,140.059826,63.055889,45.101834,167.821284,77.753460,0.000000
equilibrado,12,7,365,255,142.542959,62.101111,43.956565,168.975312,75.874122,0.000000
equilibrado,12,1,365,256,113.655565,46.103286,28.767471,141.678377,59.847908,0.000000
equilibrado,12,7,365,256,115.052438,43.823388,26.471340,143.240117,57.036457,0.000000
equilibrado,12,1,365,257,125.209162,58.765974,40.552905,148.368442,71.758238,0.000000
equilibrado,12,7,365,257,126.012189,57.936986,39.667742,148.847590,70.596993,0.000000
equilibrado,12,1,365,258,113.554761,43.716188,26.564837,143.035694,57.525809,0.000000
equilibrado,12,7,365,258,114.323199,42.414194,25.156709,143.115704,55.612275,0.000000
equilibrado,12,1,365,259,120.374765,54.878347,37.182844,146.853812,69.126450,0.000000
equilibrado,12,7,365,259,121.516358,54.266636,36.401054,146.835734,67.787419,0.000000
equilibrado,12,1,365,260,124.644971,52.576517,34.215503,146.559904,64.133217,0.000000
equilibrado,12,7,365,260,125.964759,52.603324,34.161376,147.437122,63.899844,0.000000
equilibrado,12,1,365,261,127.669099,55.233521,37.287740,153.397292,68.633796,0.000000
equilibrado,12,7,365,261,129.695252,55.026470,36.886712,154.145349,67.702937,0.000000
equilibrado,12,1,365,262,119.224380,60.363281,42.907682,147.433175,76.620189,0.000000
equilibrado,12,7,365,262,119.766555,59.790508,42.305572,147.843687,75.810424,0.000000
equilibrado,12,1,365,263,120.994154,60.864474,45.264792,166.880066,85.934616,0.000000
equilibrado,12,7,365,263,122.156158,56.878943,41.195576,167.566874,80.160802,0.000000
equilibrado,12,1,365,264,118.370897,57.760498,40.801549,150.576821,75.523916,0.000000
equilibrado,12,7,365,264,118.645552,57.360785,40.375880,150.692407,74.920414,0.000000
equilibrado,12,1,365,265,126.683243,64.111542,46.550985,155.495656,80.668546,0.000000
equilibrado,12,7,365,265,127.827411,61.662084,44.098944,156.841441,77.728488,0.000000
equilibrado,12,1,365,266,131.451163,54.611428,36.215281,154.057206,66.341315,0.000000
equilibrado,12,7,365,266,131.678869,53.893497,35.436366,153.820481,65.318491,0.000000
equilibrado,12,1,365,267,122.981150,55.883284,37.886662,147.504939,69.209402,0.000000
equilibrado,12,7,365,267,124.409320,54.947227,36.811879,148.060964,67.626668,0.000000
equilibrado,12,1,365,268,122.900753,57.186214,40.904536,162.516574,77.758398,0.000000
equilibrado,12,7,365,268,124.546052,56.777966,40.416845,163.858673,76.876258,0.000000
equilibrado,12,1,365,269,123.098524,54.596330,37.814705,158.041638,72.320138,0.000000
equilibrado,12,7,365,269,125.903723,54.789394,37.783993,159.478732,71.659520,0.000000
equilibrado,12,1,365,270,115.542486,51.068406,35.004582,155.046986,70.760973,0.000000
equilibrado,12,7,365,270,116.240423,50.193424,34.115509,155.826209,69.559614,0.000000
equilibrado,12,1,365,271,125.156333,62.626897,45.752452,159.755226,81.938257,0.000000
equilibrado,12,7,365,271,127.213109,61.850904,44.913816,161.729315,80.687857,0.000000
equilibrado,12,1,365,272,127.629076,55.595952,39.071010,166.191831,74.651685,0.000000
equilibrado,12,7,365,272,129.161674,55.847216,39.198605,166.920207,74.443807,0.000000
equilibrado,12,1,365,273,137.562273,67.034588,48.344840,158.566436,79.320777,0.000000
equilibrado,12,7,365,273,138.224256,66.447261,47.691279,158.761792,78.397197,0.000000
equilibrado,12,1,365,274,131.820514,61.395813,43.364751,157.525666,75.505054,0.000000
equilibrado,12,7,365,274,132.724093,61.112708,43.041725,158.236543,75.018099,0.000000
equilibrado,12,1,365,275,124.820474,63.443942,45.936473,153.720668,80.100251,0.000000
equilibrado,12,7,365,275,125.717716,61.579539,43.971795,153.938120,77.443271,0.000000
equilibrado,12,1,365,276,123.461822,63.944790,46.280913,150.779683,80.021849,0.000000
equilibrado,12,7,365,276,124.812947,60.131945,42.467144,152.378229,75.485144,0.000000
equilibrado,12,1,365,277,124.130200,57.184297,40.731889,162.440892,76.990545,0.000000
equilibrado,12,7,365,277,124.855235,56.339211,39.820317,162.724908,75.622436,0.000000
equilibrado,12,1,365,278,126.941684,50.415198,32.720346,154.652595,63.832044,0.000000
equilibrado,12,7,365,278,128.889003,50.316914,32.458934,155.566362,63.169917,0.000000
equilibrado,12,1,365,279,121.308821,61.427314,44.905816,158.192147,82.078489,0.000000
equilibrado,12,7,365,279,121.021295,60.802471,44.266147,157.688764,81.214977,0.000000
equilibrado,12,1,365,280,125.757865,55.524472,38.044975,155.086451,70.707520,0.000000
equilibrado,12,7,365,280,126.863163,55.505687,37.929401,155.575050,70.317732,0.000000
equilibrado,12,1,365,281,120.693233,47.757149,29.759309,144.825671,59.723360,0.000000
equilibrado,12,7,365,281,122.678141,48.001432,29.812009,145.634012,59.418474,0.000000
equilibrado,12,1,365,282,136.793371,73.471446,55.345380,162.482309,89.120531,0.000000
equilibrado,12,7,365,282,137.162720,70.573036,52.446970,162.910219,85.762570,0.000000
equilibrado,12,1,365,283,137.405017,65.438086,47.897080,168.500563,82.342132,0.000000
equilibrado,12,7,365,283,140.983911,64.574808,46.885101,171.366375,80.658758,0.000000
equilibrado,12,1,365,284,116.367351,51.618694,34.649077,148.005275,67.878435,0.000000
equilibrado,12,7,365,284,117.135595,51.651398,34.635896,148.565085,67.746539,0.000000
equilibrado,12,1,365,285,122.136845,56.668746,38.696022,146.709238,70.213873,0.000000
equilibrado,12,7,365,285,124.863288,55.824671,37.623110,148.060669,68.407557,0.000000
equilibrado,12,1,365,286,107.768178,51.839965,35.780404,144.921146,71.787610,0.000000
equilibrado,12,7,365,286,108.823151,50.943429,34.851087,146.010788,70.479572,0.000000
equilibrado,12,1,365,287,126.941985,61.919908,44.238664,154.768899,77.542228,0.000000
equilibrado,12,7,365,287,127.379272,60.787415,43.074692,155.019395,76.068858,0.000000
equilibrado,12,1,365,288,108.763962,50.720927,34.412516,144.053081,69.312277,0.000000
equilibrado,12,7,365,288,111.338294,49.746907,33.203275,145.329557,67.147260,0.000000
equilibrado,12,1,365,289,127.648617,57.821875,39.811183,152.834979,71.418807,0.000000
equilibrado,12,7,365,289,129.279570,57.006017,38.920418,154.112306,70.192243,0.000000
equilibrado,12,1,365,290,110.882684,44.687458,28.035697,143.837244,60.356599,0.000000
equilibrado,12,7,365,290,113.491779,44.475460,27.685582,145.950249,59.627840,0.000000
equilibrado,12,1,365,291,130.669469,62.418664,44.499217,157.133010,77.149129,0.000000
equilibrado,12,7,365,291,130.809605,61.266973,43.297084,156.866927,75.597906,0.000000
equilibrado,12,1,365,292,105.247029,53.830227,38.872599,151.763242,79.575805,0.000000
equilibrado,12,7,365,292,106.554772,51.955288,36.936193,152.987020,76.644926,0.000000
equilibrado,12,1,365,293,107.579513,48.103569,31.735539,142.023316,65.716342,0.000000
equilibrado,12,7,365,293,108.366001,47.631514,31.257835,142.984404,65.089618,0.000000
equilibrado,12,1,365,294,118.860605,48.609994,31.288564,148.103155,62.933348,0.000000
equilibrado,12,7,365,294,119.330866,46.544942,29.120003,147.813886,60.094530,0.000000
equilibrado,12,1,365,295,117.515070,57.369418,40.669147,151.771043,76.140013,0.000000
equilibrado,12,7,365,295,119.621152,55.770578,39.032087,154.075905,73.969398,0.000000
equilibrado,12,1,365,296,101.100321,38.161920,22.119894,136.346547,53.956304,0.000000
equilibrado,12,7,365,296,101.941994,36.219909,20.137080,137.109783,51.293800,0.000000
equilibrado,12,1,365,297,119.078915,65.379958,48.830320,155.100418,86.961278,0.000000
equilibrado,12,7,365,297,121.755960,65.283213,48.504339,156.386576,85.706763,0.000000
equilibrado,12,1,365,298,134.116217,64.557797,45.525875,151.985083,75.233675,0.000000
equilibrado,12,7,365,298,134.986117,63.458905,44.381854,152.592592,73.855504,0.000000
equilibrado,12,1,365,299,121.018178,56.444519,38.603360,146.444879,70.438223,0.000000
equilibrado,12,7,365,299,120.644427,55.585546,37.734937,145.929778,69.392529,0.000000
equilibrado,12,1,365,300,132.892930,55.228125,37.500282,161.421945,69.421982,0.000000
equilibrado,12,7,365,300,134.081800,54.087372,36.342015,162.673494,68.007437,0.000000
retail_pesado,8,1,365,1,140.846597,68.400091,55.152472,227.268690,112.427175,0.000000
retail_pesado,8,7,365,1,142.148982,67.506192,54.131754,227.196565,109.995484,0.000000
retail_pesado,8,1,365,2,119.316789,63.228041,52.069922,228.558689,122.997553,0.000000
retail_pesado,8,7,365,2,119.442731,62.983261,51.813214,228.555667,122.410287,0.000000
retail_pesado,8,1,365,3,122.190728,64.847627,53.504582,230.218382,124.055960,0.000000
retail_pesado,8,7,365,3,123.922860,63.410359,51.898600,230.062764,119.674549,0.000000
retail_pesado,8,1,365,4,119.985269,56.694449,45.489689,228.876807,110.256933,0.000000
retail_pesado,8,7,365,4,120.704336,54.721368,43.445376,228.795393,105.911097,0.000000
retail_pesado,8,1,365,5,119.855820,56.349915,45.229344,230.334801,110.410742,0.000000
retail_pesado,8,7,365,5,120.034643,52.795243,41.656969,230.312219,103.539668,0.000000
retail_pesado,8,1,365,6,133.086884,65.197801,52.721743,228.015035,113.742502,0.000000
retail_pesado,8,7,365,6,133.468641,63.720719,51.206357,227.969984,110.927952,0.000000
retail_pesado,8,1,365,7,129.911275,59.445713,47.279258,228.234321,106.606714,0.000000
retail_pesado,8,7,365,7,131.454860,58.258313,45.942275,228.142866,103.335887,0.000000
retail_pesado,8,1,365,8,133.499552,63.558654,51.074175,228.558077,110.911287,0.000000
retail_pesado,8,7,365,8,134.678072,62.158593,49.558803,228.467194,107.599382,0.000000
retail_pesado,8,1,365,9,132.345066,67.780321,55.373584,228.011066,118.726921,0.000000
retail_pesado,8,7,365,9,132.822600,66.162834,53.709246,227.973573,115.567808,0.000000
retail_pesado,8,1,365,10,119.001447,59.394403,48.368080,230.642226,117.118621,0.000000
retail_pesado,8,7,365,10,119.842068,58.658443,47.551144,230.579246,114.902506,0.000000
retail_pesado,8,1,365,11,105.708146,44.909376,35.087067,230.002976,100.015803,0.000000
retail_pesado,8,7,365,11,106.045825,44.311535,34.456256,229.966441,98.420689,0.000000
retail_pesado,8,1,365,12,107.560806,54.171994,44.238889,231.398877,118.527317,0.000000
retail_pesado,8,7,365,12,109.107936,53.928438,43.844889,231.228197,116.311368,0.000000
retail_pesado,8,1,365,13,118.853081,57.620297,46.523939,228.930982,113.047151,0.000000
retail_pesado,8,7,365,13,119.038655,56.781641,45.666782,228.907195,111.281114,0.000000
retail_pesado,8,1,365,14,130.053312,69.202458,57.082791,229.346088,123.908544,0.000000
retail_pesado,8,7,365,14,131.342730,67.605738,55.360785,229.251769,119.943319,0.000000
retail_pesado,8,1,365,15,124.882814,62.925839,51.299756,229.573746,117.661894,0.000000
retail_pesado,8,7,365,15,125.474533,60.913736,49.229168,229.508140,113.476744,0.000000
retail_pesado,8,1,365,16,104.439487,47.315695,37.671256,231.408689,107.026167,0.000000
retail_pesado,8,7,365,16,105.327184,46.353187,36.622039,231.298040,104.031047,0.000000
retail_pesado,8,1,365,17,122.950590,64.124268,52.684518,229.700945,121.713204,0.000000
retail_pesado,8,7,365,17,123.337820,62.275396,50.798035,229.669840,117.944601,0.000000
retail_pesado,8,1,365,18,122.101297,53.897652,42.491838,228.808789,103.234539,0.000000
retail_pesado,8,7,365,18,122.568512,52.063248,40.611990,228.773449,99.476689,0.000000
retail_pesado,8,1,365,19,145.510283,67.324959,53.642913,227.337646,107.334263,0.000000
retail_pesado,8,7,365,19,147.207000,67.010248,53.163268,227.250629,105.626145,0.000000
retail_pesado,8,1,365,20,113.149072,55.293850,44.740846,229.161529,114.032257,0.000000
retail_pesado,8,7,365,20,113.260327,54.226834,43.663771,229.168293,111.806184,0.000000
retail_pesado,8,1,365,21,124.699294,65.096903,53.425082,228.359607,121.122680,0.000000
retail_pesado,8,7,365,21,125.241851,63.880344,52.155519,228.317111,118.414263,0.000000
retail_pesado,8,1,365,22,100.990796,47.595148,38.232298,230.512944,110.751480,0.000000
retail_pesado,8,7,365,22,101.374724,46.263110,36.863342,230.481037,107.356306,0.000000
retail_pesado,8,1,365,23,116.195874,57.928349,47.155874,230.513717,116.926262,0.000000
retail_pesado,8,7,365,23,116.234764,56.625704,45.849218,230.505193,114.345782,0.000000
retail_pesado,8,1,365,24,116.258483,63.245962,52.460635,230.365704,127.145565,0.000000
retail_pesado,8,7,365,24,116.951967,62.603297,51.749363,230.276602,125.123754,0.000000
retail_pesado,8,1,365,25,135.100100,61.712028,49.031703,227.740488,106.201843,0.000000
retail_pesado,8,7,365,25,136.159161,61.147227,48.363666,227.673387,104.448675,0.000000
retail_pesado,8,1,365,26,130.533366,66.142856,53.986754,229.499974,118.263600,0.000000
retail_pesado,8,7,365,26,130.746052,65.572784,53.396123,229.486042,117.087525,0.000000
retail_pesado,8,1,365,27,134.822700,71.103025,58.524466,229.087524,122.707041,0.000000
retail_pesado,8,7,365,27,136.229406,69.731187,57.015876,228.989977,119.164696,0.000000
retail_pesado,8,1,365,28,117.854706,52.204060,41.208523,229.086672,103.702748,0.000000
retail_pesado,8,7,365,28,117.978957,50.569145,39.560672,229.059197,100.466788,0.000000
retail_pesado,8,1,365,29,112.157449,55.015301,44.684246,231.983147,115.829945,0.000000
retail_pesado,8,7,365,29,113.508434,54.159847,43.697080,231.824735,112.705162,0.000000
retail_pesado,8,1,365,30,124.610388,69.108351,57.524793,229.907976,129.287530,0.000000
retail_pesado,8,7,365,30,125.003090,66.992592,55.370898,229.876270,125.053301,0.000000
retail_pesado,8,1,365,31,104.427538,49.284260,39.628439,231.114639,111.186064,0.000000
retail_pesado,8,7,365,31,105.250972,47.909306,38.173265,231.019423,107.337220,0.000000
