# Contrato de leitura: cada Ordem e uma posicao liquida que o cliente decidiu enviar ao orquestrador.
# O baseline executa cada posicao liquida sozinha; nao ha segunda deducao de autonetting.
# Spread, custo fixo e duas regras de IOF ainda nao sao dados calibrados/confirmados.
nome_mix,n_clientes,janela_dias,horizonte_dias,seed_base,volume_bruto_brl,economia_produto_bps,iof_evitado_bps,spread_evitado_bps,fixo_evitado_bps,carry_criado_bps,espera_criada_bps,participacao_iof,participacao_spread,participacao_fixo,participacao_carry,delta_bps_por_1bp_spread,delta_bps_por_1real_fixo,delta_bps_por_1bp_carry,erro_recomposicao_brl
retail_pesado,24,7,365,261,541448205.77,109.850848,92.587623,13.014352,6.331169,-2.082296,0.000000,0.842849,0.118473,0.057634,-0.018956,0.520574,0.158279,-0.520574,-0.01
retail_pesado,24,1,365,262,528279714.36,112.363711,94.699418,13.252556,6.532146,-2.120409,0.000000,0.842794,0.117943,0.058134,-0.018871,0.530102,0.163304,-0.530102,0.00
retail_pesado,24,7,365,262,528279714.36,112.365225,94.699418,13.252556,6.533660,-2.120409,0.000000,0.842782,0.117942,0.058147,-0.018871,0.530102,0.163341,-0.530102,0.00
retail_pesado,24,1,365,263,543561811.61,107.325698,90.792098,12.246895,6.246208,-1.959503,0.000000,0.845949,0.114110,0.058199,-0.018258,0.489876,0.156155,-0.489876,-0.01
retail_pesado,24,7,365,263,543561811.61,107.325698,90.792098,12.246895,6.246208,-1.959503,0.000000,0.845949,0.114110,0.058199,-0.018258,0.489876,0.156155,-0.489876,-0.01
retail_pesado,24,1,365,264,527606769.46,116.902557,98.788891,13.931942,6.410835,-2.229111,0.000000,0.845053,0.119176,0.054839,-0.019068,0.557278,0.160271,-0.557278,0.01
retail_pesado,24,7,365,264,527606769.46,116.917403,98.803737,13.931942,6.410835,-2.229111,0.000000,0.845073,0.119161,0.054832,-0.019066,0.557278,0.160271,-0.557278,0.00
retail_pesado,24,1,365,265,561624220.02,104.118206,87.634330,12.267448,6.179221,-1.962792,0.000000,0.841681,0.117822,0.059348,-0.018852,0.490698,0.154481,-0.490698,0.00
retail_pesado,24,7,365,265,561624220.02,104.118206,87.634330,12.267448,6.179221,-1.962792,0.000000,0.841681,0.117822,0.059348,-0.018852,0.490698,0.154481,-0.490698,0.00
retail_pesado,24,1,365,266,508262360.68,128.440732,109.206335,14.818276,6.787046,-2.370924,0.000000,0.850247,0.115371,0.052842,-0.018459,0.592731,0.169676,-0.592731,0.01
retail_pesado,24,7,365,266,508262360.68,128.937632,109.700873,14.818276,6.789407,-2.370924,0.000000,0.850806,0.114926,0.052657,-0.018388,0.592731,0.169735,-0.592731,0.00
retail_pesado,24,1,365,267,492267748.89,105.361800,88.201081,12.252499,6.868620,-1.960400,0.000000,0.837126,0.116290,0.065191,-0.018606,0.490100,0.171715,-0.490100,0.00
retail_pesado,24,7,365,267,492267748.89,105.362612,88.201081,12.252499,6.869432,-1.960400,0.000000,0.837119,0.116289,0.065198,-0.018606,0.490100,0.171736,-0.490100,0.00
retail_pesado,24,1,365,268,571545696.17,105.355669,88.760352,12.596132,6.014567,-2.015381,0.000000,0.842483,0.119558,0.057088,-0.019129,0.503845,0.150364,-0.503845,-0.01
retail_pesado,24,7,365,268,571545696.17,105.722978,89.124861,12.596132,6.017367,-2.015381,0.000000,0.843004,0.119143,0.056916,-0.019063,0.503845,0.150434,-0.503845,0.00
retail_pesado,24,1,365,269,524436152.60,116.466813,98.819669,13.446642,6.351965,-2.151463,0.000000,0.848479,0.115455,0.054539,-0.018473,0.537866,0.158799,-0.537866,0.00
retail_pesado,24,7,365,269,524436152.60,116.606741,98.958072,13.446642,6.353490,-2.151463,0.000000,0.848648,0.115316,0.054486,-0.018451,0.537866,0.158837,-0.537866,0.00
retail_pesado,24,1,365,270,519814500.47,110.665444,93.145047,13.035229,6.570806,-2.085637,0.000000,0.841681,0.117790,0.059375,-0.018846,0.521409,0.164270,-0.521409,0.01
retail_pesado,24,7,365,270,519814500.47,110.715174,93.189919,13.041011,6.570806,-2.086562,0.000000,0.841709,0.117789,0.059349,-0.018846,0.521640,0.164270,-0.521640,0.00
retail_pesado,24,1,365,271,545389849.56,110.707345,93.342263,13.034666,6.415961,-2.085547,0.000000,0.843144,0.117740,0.057954,-0.018838,0.521387,0.160399,-0.521387,-0.02
retail_pesado,24,7,365,271,545389849.56,110.972930,93.605649,13.034666,6.418161,-2.085547,0.000000,0.843500,0.117458,0.057835,-0.018793,0.521387,0.160454,-0.521387,-0.01
retail_pesado,24,1,365,272,483712706.24,115.368536,97.067507,13.314771,7.116621,-2.130363,0.000000,0.841369,0.115411,0.061686,-0.018466,0.532591,0.177916,-0.532591,0.00
retail_pesado,24,7,365,272,483712706.24,115.368536,97.067507,13.314771,7.116621,-2.130363,0.000000,0.841369,0.115411,0.061686,-0.018466,0.532591,0.177916,-0.532591,0.00
retail_pesado,24,1,365,273,504387914.33,121.637045,103.141013,13.991440,6.743223,-2.238630,0.000000,0.847941,0.115026,0.055437,-0.018404,0.559658,0.168581,-0.559658,0.00
retail_pesado,24,7,365,273,504387914.33,121.689375,103.193343,13.991440,6.743223,-2.238630,0.000000,0.848006,0.114977,0.055413,-0.018396,0.559658,0.168581,-0.559658,0.00
retail_pesado,24,1,365,274,555171692.05,107.638520,90.783624,12.939286,5.985896,-2.070286,0.000000,0.843412,0.120211,0.055611,-0.019234,0.517571,0.149647,-0.517571,0.01
retail_pesado,24,7,365,274,555171692.05,107.638520,90.783624,12.939286,5.985896,-2.070286,0.000000,0.843412,0.120211,0.055611,-0.019234,0.517571,0.149647,-0.517571,0.01
retail_pesado,24,1,365,275,543588379.29,107.109459,90.268808,12.618052,6.241487,-2.018888,0.000000,0.842772,0.117805,0.058272,-0.018849,0.504722,0.156037,-0.504722,0.00
retail_pesado,24,7,365,275,543588379.29,107.109459,90.268808,12.618052,6.241487,-2.018888,0.000000,0.842772,0.117805,0.058272,-0.018849,0.504722,0.156037,-0.504722,0.00
retail_pesado,24,1,365,276,533624456.18,111.858666,94.467199,13.021714,6.453227,-2.083474,0.000000,0.844523,0.116412,0.057691,-0.018626,0.520869,0.161331,-0.520869,0.01
retail_pesado,24,7,365,276,533624456.18,111.894767,94.502550,13.021714,6.453977,-2.083474,0.000000,0.844566,0.116375,0.057679,-0.018620,0.520869,0.161349,-0.520869,0.00
retail_pesado,24,1,365,277,521173829.84,109.042440,91.672826,12.763743,6.648070,-2.042199,0.000000,0.840708,0.117053,0.060968,-0.018728,0.510550,0.166202,-0.510550,0.00
retail_pesado,24,7,365,277,521173829.84,109.043975,91.672826,12.763743,6.649605,-2.042199,0.000000,0.840696,0.117051,0.060981,-0.018728,0.510550,0.166240,-0.510550,0.00
retail_pesado,24,1,365,278,535354542.13,116.582123,98.955935,13.543895,6.249317,-2.167023,0.000000,0.848809,0.116175,0.053604,-0.018588,0.541756,0.156233,-0.541756,0.00
retail_pesado,24,7,365,278,535354542.13,116.582123,98.955935,13.543895,6.249317,-2.167023,0.000000,0.848809,0.116175,0.053604,-0.018588,0.541756,0.156233,-0.541756,0.00
retail_pesado,24,1,365,279,526313981.36,120.483587,101.932645,14.379476,6.472182,-2.300716,0.000000,0.846029,0.119348,0.053718,-0.019096,0.575179,0.161805,-0.575179,0.00
retail_pesado,24,7,365,279,526313981.36,120.610881,102.056898,14.379476,6.475222,-2.300716,0.000000,0.846167,0.119222,0.053687,-0.019076,0.575179,0.161881,-0.575179,-0.01
retail_pesado,24,1,365,280,511722216.10,106.498543,89.512909,12.294446,6.658300,-1.967111,0.000000,0.840508,0.115442,0.062520,-0.018471,0.491778,0.166457,-0.491778,-0.01
retail_pesado,24,7,365,280,511722216.10,106.499325,89.512909,12.294446,6.659082,-1.967111,0.000000,0.840502,0.115442,0.062527,-0.018471,0.491778,0.166477,-0.491778,-0.01
retail_pesado,24,1,365,281,555695892.28,121.100248,102.741152,14.533631,6.150846,-2.325381,0.000000,0.848398,0.120013,0.050791,-0.019202,0.581345,0.153771,-0.581345,0.00
retail_pesado,24,7,365,281,555695892.28,121.100968,102.741152,14.533631,6.151566,-2.325381,0.000000,0.848392,0.120013,0.050797,-0.019202,0.581345,0.153789,-0.581345,0.00
retail_pesado,24,1,365,282,497783072.26,109.507123,92.063027,12.684278,6.789303,-2.029484,0.000000,0.840704,0.115831,0.061999,-0.018533,0.507371,0.169733,-0.507371,0.00
retail_pesado,24,7,365,282,497783072.26,109.615095,92.170999,12.684278,6.789303,-2.029484,0.000000,0.840860,0.115717,0.061938,-0.018515,0.507371,0.169733,-0.507371,0.00
retail_pesado,24,1,365,283,523065200.78,119.999414,101.928645,13.701721,6.561324,-2.192275,0.000000,0.849410,0.114182,0.054678,-0.018269,0.548069,0.164033,-0.548069,-0.01
retail_pesado,24,7,365,283,523065200.78,120.000944,101.928645,13.701721,6.562853,-2.192275,0.000000,0.849399,0.114180,0.054690,-0.018269,0.548069,0.164071,-0.548069,-0.01
retail_pesado,24,1,365,284,516731591.31,113.237659,95.445893,13.354929,6.573626,-2.136789,0.000000,0.842881,0.117937,0.058052,-0.018870,0.534197,0.164341,-0.534197,0.00
retail_pesado,24,7,365,284,516731591.31,113.237659,95.445893,13.354929,6.573626,-2.136789,0.000000,0.842881,0.117937,0.058052,-0.018870,0.534197,0.164341,-0.534197,0.00
retail_pesado,24,1,365,285,516935025.23,120.955693,102.331442,14.340772,6.578003,-2.294523,0.000000,0.846024,0.118562,0.054384,-0.018970,0.573631,0.164450,-0.573631,0.01
retail_pesado,24,7,365,285,516935025.23,121.022566,102.394733,14.345035,6.578003,-2.295206,0.000000,0.846080,0.118532,0.054354,-0.018965,0.573801,0.164450,-0.573801,0.00
retail_pesado,24,1,365,286,514548064.54,105.158227,88.433034,12.113996,6.549437,-1.938239,0.000000,0.840952,0.115198,0.062282,-0.018432,0.484560,0.163736,-0.484560,0.00
retail_pesado,24,7,365,286,514548064.54,105.159005,88.433034,12.113996,6.550214,-1.938239,0.000000,0.840946,0.115197,0.062289,-0.018432,0.484560,0.163755,-0.484560,0.00
retail_pesado,24,1,365,287,575276650.82,107.352010,90.987840,12.391397,5.955396,-1.982624,0.000000,0.847565,0.115428,0.055475,-0.018468,0.495656,0.148885,-0.495656,0.00
retail_pesado,24,7,365,287,575276650.82,107.551229,91.187060,12.391397,5.955396,-1.982624,0.000000,0.847848,0.115214,0.055373,-0.018434,0.495656,0.148885,-0.495656,-0.01
retail_pesado,24,1,365,288,542100083.75,105.235737,88.644270,12.312423,6.249031,-1.969988,0.000000,0.842340,0.116998,0.059381,-0.018720,0.492497,0.156226,-0.492497,-0.01
retail_pesado,24,7,365,288,542100083.75,105.235737,88.644270,12.312423,6.249031,-1.969988,0.000000,0.842340,0.116998,0.059381,-0.018720,0.492497,0.156226,-0.492497,-0.01
retail_pesado,24,1,365,289,526168358.07,114.052392,96.421483,13.151743,6.583444,-2.104279,0.000000,0.845414,0.115313,0.057723,-0.018450,0.526070,0.164586,-0.526070,0.00
retail_pesado,24,7,365,289,526168358.07,114.187427,96.555759,13.151743,6.584204,-2.104279,0.000000,0.845590,0.115177,0.057661,-0.018428,0.526070,0.164605,-0.526070,-0.01
retail_pesado,24,1,365,290,542403929.82,112.846400,95.072113,13.716810,6.252167,-2.194689,0.000000,0.842491,0.121553,0.055404,-0.019448,0.548672,0.156304,-0.548672,-0.01
retail_pesado,24,7,365,290,542403929.82,113.305996,95.530234,13.716810,6.253642,-2.194689,0.000000,0.843117,0.121060,0.055193,-0.019370,0.548672,0.156341,-0.548672,0.00
retail_pesado,24,1,365,291,564556463.67,109.390650,92.661254,12.741332,6.026678,-2.038613,0.000000,0.847067,0.116476,0.055093,-0.018636,0.509653,0.150667,-0.509653,0.00
retail_pesado,24,7,365,291,564556463.67,109.396766,92.666771,12.742043,6.026678,-2.038727,0.000000,0.847070,0.116475,0.055090,-0.018636,0.509682,0.150667,-0.509682,0.00
retail_pesado,24,1,365,292,554437976.88,110.428681,92.985393,13.414746,6.174902,-2.146359,0.000000,0.842040,0.121479,0.055918,-0.019437,0.536590,0.154373,-0.536590,0.00
retail_pesado,24,7,365,292,554437976.88,110.428681,92.985393,13.414746,6.174902,-2.146359,0.000000,0.842040,0.121479,0.055918,-0.019437,0.536590,0.154373,-0.536590,0.00
retail_pesado,24,1,365,293,547395108.22,109.944076,92.599891,13.130853,6.314269,-2.100936,0.000000,0.842245,0.119432,0.057432,-0.019109,0.525234,0.157857,-0.525234,0.00
retail_pesado,24,7,365,293,547395108.22,110.540974,93.178051,13.151419,6.315731,-2.104227,0.000000,0.842928,0.118973,0.057135,-0.019036,0.526057,0.157893,-0.526057,0.00
retail_pesado,24,1,365,294,527144047.55,121.721741,103.027113,14.550016,6.472614,-2.328003,0.000000,0.846415,0.119535,0.053175,-0.019126,0.582001,0.161815,-0.582001,0.01
retail_pesado,24,7,365,294,527144047.55,121.856442,103.161056,14.550016,6.473373,-2.328003,0.000000,0.846579,0.119403,0.053123,-0.019104,0.582001,0.161834,-0.582001,0.01
retail_pesado,24,1,365,295,564824388.26,102.715108,86.452661,12.127298,6.075517,-1.940368,0.000000,0.841674,0.118067,0.059149,-0.018891,0.485092,0.151888,-0.485092,-0.02
retail_pesado,24,7,365,295,564824388.26,103.152870,86.886882,12.127298,6.079058,-1.940368,0.000000,0.842312,0.117566,0.058933,-0.018811,0.485092,0.151976,-0.485092,-0.01
retail_pesado,24,1,365,296,530467105.99,106.250147,89.406030,12.472498,6.367219,-1.995600,0.000000,0.841467,0.117388,0.059927,-0.018782,0.498900,0.159180,-0.498900,0.00
retail_pesado,24,7,365,296,530467105.99,106.250147,89.406030,12.472498,6.367219,-1.995600,0.000000,0.841467,0.117388,0.059927,-0.018782,0.498900,0.159180,-0.498900,0.00
retail_pesado,24,1,365,297,558509972.07,115.925619,98.496046,13.556031,6.042506,-2.168965,0.000000,0.849649,0.116937,0.052124,-0.018710,0.542241,0.151063,-0.542241,0.00
retail_pesado,24,7,365,297,558509972.07,116.147649,98.696390,13.581848,6.042506,-2.173096,0.000000,0.849749,0.116936,0.052024,-0.018710,0.543274,0.151063,-0.543274,0.00
retail_pesado,24,1,365,298,513810509.94,116.007021,97.897078,13.775412,6.538597,-2.204066,0.000000,0.843889,0.118746,0.056364,-0.018999,0.551016,0.163465,-0.551016,-0.01
retail_pesado,24,7,365,298,513810509.94,116.036196,97.922700,13.778713,6.539376,-2.204594,0.000000,0.843898,0.118745,0.056356,-0.018999,0.551149,0.163484,-0.551149,-0.01
retail_pesado,24,1,365,299,528095024.73,108.155460,91.322962,12.548153,6.292049,-2.007705,0.000000,0.844368,0.116020,0.058176,-0.018563,0.501926,0.157301,-0.501926,0.00
retail_pesado,24,7,365,299,528095024.73,108.215769,91.382514,12.548153,6.292807,-2.007705,0.000000,0.844447,0.115955,0.058151,-0.018553,0.501926,0.157320,-0.501926,0.00
retail_pesado,24,1,365,300,548394118.52,113.926751,96.591393,13.105383,6.326837,-2.096861,0.000000,0.847838,0.115033,0.055534,-0.018405,0.524215,0.158171,-0.524215,0.01
retail_pesado,24,7,365,300,548394118.52,114.355573,97.019485,13.105383,6.327566,-2.096861,0.000000,0.848402,0.114602,0.055332,-0.018336,0.524215,0.158189,-0.524215,0.01
retail_pesado,32,1,365,1,723206817.15,128.419146,109.547024,15.044843,6.234455,-2.407175,0.000000,0.853043,0.117154,0.048548,-0.018745,0.601794,0.155861,-0.601794,0.00
retail_pesado,32,7,365,1,723206817.15,128.419146,109.547024,15.044843,6.234455,-2.407175,0.000000,0.853043,0.117154,0.048548,-0.018745,0.601794,0.155861,-0.601794,0.00
retail_pesado,32,1,365,2,726933489.63,121.288473,103.086958,14.213802,6.261921,-2.274208,0.000000,0.849932,0.117190,0.051628,-0.018750,0.568552,0.156548,-0.568552,-0.01
retail_pesado,32,7,365,2,726933489.63,121.288473,103.086958,14.213802,6.261921,-2.274208,0.000000,0.849932,0.117190,0.051628,-0.018750,0.568552,0.156548,-0.568552,-0.01
retail_pesado,32,1,365,3,702727682.15,125.124337,106.533689,14.397237,6.496969,-2.303558,0.000000,0.851423,0.115063,0.051924,-0.018410,0.575889,0.162424,-0.575889,0.01
retail_pesado,32,7,365,3,702727682.15,125.124337,106.533689,14.397237,6.496969,-2.303558,0.000000,0.851423,0.115063,0.051924,-0.018410,0.575889,0.162424,-0.575889,0.01
retail_pesado,32,1,365,4,735160198.17,119.791813,101.920497,13.878867,6.213068,-2.220619,0.000000,0.850814,0.115858,0.051866,-0.018537,0.555155,0.155327,-0.555155,0.01
retail_pesado,32,7,365,4,735160198.17,119.791813,101.920497,13.878867,6.213068,-2.220619,0.000000,0.850814,0.115858,0.051866,-0.018537,0.555155,0.155327,-0.555155,0.01
retail_pesado,32,1,365,5,705715575.61,134.633501,115.219220,15.378786,6.496101,-2.460606,0.000000,0.855799,0.114227,0.048250,-0.018276,0.615151,0.162403,-0.615151,0.01
retail_pesado,32,7,365,5,705715575.61,134.632934,115.219220,15.378786,6.495535,-2.460606,0.000000,0.855803,0.114228,0.048246,-0.018276,0.615151,0.162388,-0.615151,0.01
retail_pesado,32,1,365,6,753668173.31,117.388173,100.003219,13.536472,6.014318,-2.165836,0.000000,0.851902,0.115314,0.051234,-0.018450,0.541459,0.150358,-0.541459,-0.01
retail_pesado,32,7,365,6,753668173.31,117.529664,100.143117,13.536472,6.015910,-2.165836,0.000000,0.852067,0.115175,0.051186,-0.018428,0.541459,0.150398,-0.541459,-0.01
retail_pesado,32,1,365,7,752499381.29,120.705371,102.769955,14.099030,6.092231,-2.255845,0.000000,0.851412,0.116805,0.050472,-0.018689,0.563961,0.152306,-0.563961,0.00
retail_pesado,32,7,365,7,752499381.29,120.972842,103.010341,14.130008,6.093294,-2.260801,0.000000,0.851516,0.116803,0.050369,-0.018689,0.565200,0.152332,-0.565200,0.00
retail_pesado,32,1,365,8,690282578.03,119.263422,100.956579,13.982705,6.561371,-2.237233,0.000000,0.846501,0.117242,0.055016,-0.018759,0.559308,0.164034,-0.559308,0.00
retail_pesado,32,7,365,8,690282578.03,119.263422,100.956579,13.982705,6.561371,-2.237233,0.000000,0.846501,0.117242,0.055016,-0.018759,0.559308,0.164034,-0.559308,0.00
retail_pesado,32,1,365,9,696230885.16,117.505874,99.492882,13.713980,6.493248,-2.194237,0.000000,0.846706,0.116709,0.055259,-0.018673,0.548559,0.162331,-0.548559,-0.01
retail_pesado,32,7,365,9,696230885.16,117.562807,99.549815,13.713980,6.493248,-2.194237,0.000000,0.846780,0.116652,0.055232,-0.018664,0.548559,0.162331,-0.548559,-0.01
retail_pesado,32,1,365,10,690959510.34,114.626443,97.009992,13.149854,6.570573,-2.103977,0.000000,0.846314,0.114719,0.057322,-0.018355,0.525994,0.164264,-0.525994,0.01
retail_pesado,32,7,365,10,690959510.34,114.627021,97.009992,13.149854,6.571152,-2.103977,0.000000,0.846310,0.114719,0.057326,-0.018355,0.525994,0.164279,-0.525994,0.01
retail_pesado,32,1,365,11,702883869.98,116.462127,98.783406,13.312650,6.496094,-2.130024,0.000000,0.848202,0.114309,0.055779,-0.018289,0.532506,0.162402,-0.532506,-0.01
retail_pesado,32,7,365,11,702883869.98,116.464795,98.786074,13.312650,6.496094,-2.130024,0.000000,0.848205,0.114306,0.055777,-0.018289,0.532506,0.162402,-0.532506,-0.01
retail_pesado,32,1,365,12,705064009.86,109.294457,92.325624,12.540762,6.434593,-2.006522,0.000000,0.844742,0.114743,0.058874,-0.018359,0.501630,0.160865,-0.501630,0.01
retail_pesado,32,7,365,12,705064009.86,109.294457,92.325624,12.540762,6.434593,-2.006522,0.000000,0.844742,0.114743,0.058874,-0.018359,0.501630,0.160865,-0.501630,0.01
retail_pesado,32,1,365,13,720038478.27,121.860741,103.868805,13.876384,6.335773,-2.220221,0.000000,0.852357,0.113871,0.051992,-0.018219,0.555055,0.158394,-0.555055,0.01
retail_pesado,32,7,365,13,720038478.27,121.861296,103.868805,13.876384,6.336328,-2.220221,0.000000,0.852353,0.113870,0.051996,-0.018219,0.555055,0.158408,-0.555055,0.01
retail_pesado,32,1,365,14,701696739.93,125.763325,107.067824,14.531058,6.489413,-2.324969,0.000000,0.851344,0.115543,0.051600,-0.018487,0.581242,0.162235,-0.581242,0.00
retail_pesado,32,7,365,14,701696739.93,125.763325,107.067824,14.531058,6.489413,-2.324969,0.000000,0.851344,0.115543,0.051600,-0.018487,0.581242,0.162235,-0.581242,0.00
retail_pesado,32,1,365,15,718903552.96,117.613132,99.771211,13.860096,6.199441,-2.217615,0.000000,0.848300,0.117845,0.052710,-0.018855,0.554404,0.154986,-0.554404,-0.01
retail_pesado,32,7,365,15,718903552.96,117.701762,99.860397,13.860096,6.198884,-2.217615,0.000000,0.848419,0.117756,0.052666,-0.018841,0.554404,0.154972,-0.554404,-0.01
retail_pesado,32,1,365,16,713172611.18,113.630541,96.105083,13.177663,6.456221,-2.108426,0.000000,0.845768,0.115969,0.056818,-0.018555,0.527107,0.161406,-0.527107,0.00
retail_pesado,32,7,365,16,713172611.18,113.631101,96.105083,13.177663,6.456782,-2.108426,0.000000,0.845764,0.115969,0.056822,-0.018555,0.527107,0.161420,-0.527107,0.00
retail_pesado,32,1,365,17,721569870.00,115.336527,97.901000,13.217462,6.332859,-2.114794,0.000000,0.848829,0.114599,0.054908,-0.018336,0.528698,0.158321,-0.528698,0.01
retail_pesado,32,7,365,17,721569870.00,115.336527,97.901000,13.217462,6.332859,-2.114794,0.000000,0.848829,0.114599,0.054908,-0.018336,0.528698,0.158321,-0.528698,0.01
retail_pesado,32,1,365,18,740513567.91,123.511500,105.404754,14.175958,6.198941,-2.268153,0.000000,0.853400,0.114774,0.050189,-0.018364,0.567038,0.154974,-0.567038,-0.01
retail_pesado,32,7,365,18,740513567.91,123.511500,105.404754,14.175958,6.198941,-2.268153,0.000000,0.853400,0.114774,0.050189,-0.018364,0.567038,0.154974,-0.567038,-0.01
retail_pesado,32,1,365,19,743048964.75,128.270881,109.718112,14.750063,6.162716,-2.360010,0.000000,0.855363,0.114992,0.048045,-0.018399,0.590003,0.154068,-0.590003,0.00
retail_pesado,32,7,365,19,743048964.75,128.271420,109.718112,14.750063,6.163255,-2.360010,0.000000,0.855359,0.114991,0.048049,-0.018399,0.590003,0.154081,-0.590003,0.00
retail_pesado,32,1,365,20,698107744.77,114.651829,96.973974,13.363075,6.452872,-2.138092,0.000000,0.845813,0.116554,0.056282,-0.018649,0.534523,0.161322,-0.534523,0.00
retail_pesado,32,7,365,20,698107744.77,114.652402,96.973974,13.363075,6.453445,-2.138092,0.000000,0.845808,0.116553,0.056287,-0.018648,0.534523,0.161336,-0.534523,0.00
retail_pesado,32,1,365,21,724630413.25,119.887666,102.009793,13.802193,6.284031,-2.208351,0.000000,0.850878,0.115126,0.052416,-0.018420,0.552088,0.157101,-0.552088,0.00
